i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
118502;Application_1876874075;20;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118503;Application_1876874075;3;User_15;18;New credit;Other, see explanation;15000.0;A_Denied
118504;Application_1876874075;0;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118505;Application_1876874075;12;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118506;Application_1876874075;13;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118507;Application_1876874075;15;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118508;Application_1876874075;18;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118509;Application_1876874075;2;User_27;18;New credit;Other, see explanation;15000.0;A_Denied
118510;Application_1876874075;24;User_75;18;New credit;Other, see explanation;15000.0;A_Denied
118511;Application_1876874075;9;User_119;18;New credit;Other, see explanation;15000.0;A_Denied
118512;Application_1876874075;14;User_119;18;New credit;Other, see explanation;15000.0;A_Denied
118513;Application_1876874075;5;User_75;18;New credit;Other, see explanation;15000.0;A_Denied
118666;Application_1090564097;4;User_1;9;New credit;Car;6000.0;A_Denied
118667;Application_1090564097;8;User_1;9;New credit;Car;6000.0;A_Denied
118668;Application_1090564097;3;User_1;9;New credit;Car;6000.0;A_Denied
118669;Application_1090564097;20;User_97;9;New credit;Car;6000.0;A_Denied
118670;Application_1090564097;0;User_19;9;New credit;Car;6000.0;A_Denied
118671;Application_1090564097;12;User_19;9;New credit;Car;6000.0;A_Denied
118672;Application_1090564097;13;User_19;9;New credit;Car;6000.0;A_Denied
118673;Application_1090564097;15;User_19;9;New credit;Car;6000.0;A_Denied
118674;Application_1090564097;18;User_19;9;New credit;Car;6000.0;A_Denied
118675;Application_1090564097;2;User_19;9;New credit;Car;6000.0;A_Denied
118676;Application_1090564097;24;User_87;9;New credit;Car;6000.0;A_Denied
118677;Application_1090564097;9;User_117;9;New credit;Car;6000.0;A_Denied
118678;Application_1090564097;14;User_117;9;New credit;Car;6000.0;A_Denied
118679;Application_1090564097;5;User_87;9;New credit;Car;6000.0;A_Denied
118737;Application_1231671483;4;User_1;9;New credit;Existing loan takeover;5000.0;A_Denied
118738;Application_1231671483;8;User_1;9;New credit;Existing loan takeover;5000.0;A_Denied
118739;Application_1231671483;3;User_1;9;New credit;Existing loan takeover;5000.0;A_Denied
118740;Application_1231671483;20;User_39;9;New credit;Existing loan takeover;5000.0;A_Denied
118741;Application_1231671483;0;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118742;Application_1231671483;12;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118743;Application_1231671483;13;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118744;Application_1231671483;15;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118745;Application_1231671483;18;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118746;Application_1231671483;2;User_61;9;New credit;Existing loan takeover;5000.0;A_Denied
118747;Application_1231671483;24;User_112;9;New credit;Existing loan takeover;5000.0;A_Denied
118748;Application_1231671483;9;User_112;9;New credit;Existing loan takeover;5000.0;A_Denied
118749;Application_1231671483;14;User_112;9;New credit;Existing loan takeover;5000.0;A_Denied
118750;Application_1231671483;5;User_90;9;New credit;Existing loan takeover;5000.0;A_Denied
119419;Application_1754136234;4;User_7;42;Limit raise;Car;20000.0;A_Denied
119420;Application_1754136234;3;User_7;42;Limit raise;Car;20000.0;A_Denied
119421;Application_1754136234;20;User_7;42;Limit raise;Car;20000.0;A_Denied
119422;Application_1754136234;0;User_7;42;Limit raise;Car;20000.0;A_Denied
119423;Application_1754136234;12;User_7;42;Limit raise;Car;20000.0;A_Denied
119424;Application_1754136234;13;User_7;42;Limit raise;Car;20000.0;A_Denied
119425;Application_1754136234;15;User_7;42;Limit raise;Car;20000.0;A_Denied
119426;Application_1754136234;18;User_7;42;Limit raise;Car;20000.0;A_Denied
119427;Application_1754136234;2;User_7;42;Limit raise;Car;20000.0;A_Denied
119428;Application_1754136234;24;User_30;42;Limit raise;Car;20000.0;A_Denied
119429;Application_1754136234;9;User_113;42;Limit raise;Car;20000.0;A_Denied
119430;Application_1754136234;14;User_113;42;Limit raise;Car;20000.0;A_Denied
119431;Application_1754136234;5;User_30;42;Limit raise;Car;20000.0;A_Denied
119772;Application_517786770;4;User_1;26;New credit;Car;10000.0;A_Pending
119773;Application_517786770;8;User_1;26;New credit;Car;10000.0;A_Pending
119774;Application_517786770;3;User_1;26;New credit;Car;10000.0;A_Pending
119775;Application_517786770;0;User_32;26;New credit;Car;10000.0;A_Pending
119776;Application_517786770;12;User_32;26;New credit;Car;10000.0;A_Pending
119777;Application_517786770;13;User_32;26;New credit;Car;10000.0;A_Pending
119778;Application_517786770;15;User_32;26;New credit;Car;10000.0;A_Pending
119779;Application_517786770;18;User_32;26;New credit;Car;10000.0;A_Pending
119780;Application_517786770;2;User_32;26;New credit;Car;10000.0;A_Pending
119781;Application_517786770;24;User_119;26;New credit;Car;10000.0;A_Pending
119782;Application_517786770;9;User_119;26;New credit;Car;10000.0;A_Pending
119783;Application_517786770;14;User_119;26;New credit;Car;10000.0;A_Pending
119784;Application_517786770;10;User_90;26;New credit;Car;10000.0;A_Pending
119785;Application_517786770;7;User_90;26;New credit;Car;10000.0;A_Pending
120049;Application_1090386869;4;User_1;9;New credit;Car;15000.0;A_Denied
120050;Application_1090386869;8;User_1;9;New credit;Car;15000.0;A_Denied
120051;Application_1090386869;3;User_1;9;New credit;Car;15000.0;A_Denied
120052;Application_1090386869;20;User_71;9;New credit;Car;15000.0;A_Denied
120053;Application_1090386869;0;User_71;9;New credit;Car;15000.0;A_Denied
120054;Application_1090386869;12;User_71;9;New credit;Car;15000.0;A_Denied
120055;Application_1090386869;13;User_71;9;New credit;Car;15000.0;A_Denied
120056;Application_1090386869;15;User_71;9;New credit;Car;15000.0;A_Denied
120057;Application_1090386869;18;User_71;9;New credit;Car;15000.0;A_Denied
120058;Application_1090386869;2;User_71;9;New credit;Car;15000.0;A_Denied
120059;Application_1090386869;24;User_118;9;New credit;Car;15000.0;A_Denied
120060;Application_1090386869;9;User_118;9;New credit;Car;15000.0;A_Denied
120061;Application_1090386869;14;User_118;9;New credit;Car;15000.0;A_Denied
120062;Application_1090386869;5;User_100;9;New credit;Car;15000.0;A_Denied
120267;Application_1721640107;4;User_1;26;New credit;Car;15000.0;A_Pending
120268;Application_1721640107;8;User_1;26;New credit;Car;15000.0;A_Pending
120269;Application_1721640107;3;User_1;26;New credit;Car;15000.0;A_Pending
120270;Application_1721640107;0;User_13;26;New credit;Car;15000.0;A_Pending
120271;Application_1721640107;12;User_13;26;New credit;Car;15000.0;A_Pending
120272;Application_1721640107;13;User_13;26;New credit;Car;15000.0;A_Pending
120273;Application_1721640107;15;User_13;26;New credit;Car;15000.0;A_Pending
120274;Application_1721640107;18;User_13;26;New credit;Car;15000.0;A_Pending
120275;Application_1721640107;2;User_13;26;New credit;Car;15000.0;A_Pending
120276;Application_1721640107;24;User_95;26;New credit;Car;15000.0;A_Pending
120277;Application_1721640107;9;User_116;26;New credit;Car;15000.0;A_Pending
120278;Application_1721640107;14;User_116;26;New credit;Car;15000.0;A_Pending
120279;Application_1721640107;10;User_95;26;New credit;Car;15000.0;A_Pending
120280;Application_1721640107;7;User_95;26;New credit;Car;15000.0;A_Pending
120642;Application_1037103361;4;User_1;26;New credit;Existing loan takeover;29000.0;A_Pending
120643;Application_1037103361;8;User_1;26;New credit;Existing loan takeover;29000.0;A_Pending
120644;Application_1037103361;3;User_1;26;New credit;Existing loan takeover;29000.0;A_Pending
120645;Application_1037103361;0;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120646;Application_1037103361;12;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120647;Application_1037103361;13;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120648;Application_1037103361;15;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120649;Application_1037103361;18;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120650;Application_1037103361;2;User_3;26;New credit;Existing loan takeover;29000.0;A_Pending
120651;Application_1037103361;24;User_68;26;New credit;Existing loan takeover;29000.0;A_Pending
120652;Application_1037103361;9;User_119;26;New credit;Existing loan takeover;29000.0;A_Pending
120653;Application_1037103361;14;User_119;26;New credit;Existing loan takeover;29000.0;A_Pending
120654;Application_1037103361;10;User_68;26;New credit;Existing loan takeover;29000.0;A_Pending
120655;Application_1037103361;7;User_68;26;New credit;Existing loan takeover;29000.0;A_Pending
121001;Application_869116987;4;User_1;9;New credit;Home improvement;10000.0;A_Denied
121002;Application_869116987;8;User_1;9;New credit;Home improvement;10000.0;A_Denied
121003;Application_869116987;3;User_1;9;New credit;Home improvement;10000.0;A_Denied
121004;Application_869116987;20;User_41;9;New credit;Home improvement;10000.0;A_Denied
121005;Application_869116987;0;User_32;9;New credit;Home improvement;10000.0;A_Denied
121006;Application_869116987;12;User_32;9;New credit;Home improvement;10000.0;A_Denied
121007;Application_869116987;13;User_32;9;New credit;Home improvement;10000.0;A_Denied
121008;Application_869116987;15;User_32;9;New credit;Home improvement;10000.0;A_Denied
121009;Application_869116987;18;User_32;9;New credit;Home improvement;10000.0;A_Denied
121010;Application_869116987;2;User_32;9;New credit;Home improvement;10000.0;A_Denied
121011;Application_869116987;24;User_118;9;New credit;Home improvement;10000.0;A_Denied
121012;Application_869116987;9;User_118;9;New credit;Home improvement;10000.0;A_Denied
121013;Application_869116987;14;User_118;9;New credit;Home improvement;10000.0;A_Denied
121014;Application_869116987;5;User_99;9;New credit;Home improvement;10000.0;A_Denied
121097;Application_148060446;4;User_1;9;New credit;Home improvement;20000.0;A_Denied
121098;Application_148060446;8;User_1;9;New credit;Home improvement;20000.0;A_Denied
121099;Application_148060446;3;User_1;9;New credit;Home improvement;20000.0;A_Denied
121100;Application_148060446;20;User_2;9;New credit;Home improvement;20000.0;A_Denied
121101;Application_148060446;0;User_2;9;New credit;Home improvement;20000.0;A_Denied
121102;Application_148060446;12;User_2;9;New credit;Home improvement;20000.0;A_Denied
121103;Application_148060446;13;User_2;9;New credit;Home improvement;20000.0;A_Denied
121104;Application_148060446;15;User_2;9;New credit;Home improvement;20000.0;A_Denied
121105;Application_148060446;18;User_2;9;New credit;Home improvement;20000.0;A_Denied
121106;Application_148060446;2;User_2;9;New credit;Home improvement;20000.0;A_Denied
121107;Application_148060446;24;User_121;9;New credit;Home improvement;20000.0;A_Denied
121108;Application_148060446;9;User_121;9;New credit;Home improvement;20000.0;A_Denied
121109;Application_148060446;14;User_121;9;New credit;Home improvement;20000.0;A_Denied
121110;Application_148060446;5;User_30;9;New credit;Home improvement;20000.0;A_Denied
121290;Application_275653856;4;User_1;78;New credit;Existing loan takeover;6000.0;A_Denied
121291;Application_275653856;8;User_1;78;New credit;Existing loan takeover;6000.0;A_Denied
121292;Application_275653856;3;User_1;78;New credit;Existing loan takeover;6000.0;A_Denied
121293;Application_275653856;20;User_35;78;New credit;Existing loan takeover;6000.0;A_Denied
121294;Application_275653856;0;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121295;Application_275653856;12;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121296;Application_275653856;13;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121297;Application_275653856;15;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121298;Application_275653856;18;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121299;Application_275653856;2;User_38;78;New credit;Existing loan takeover;6000.0;A_Denied
121300;Application_275653856;24;User_90;78;New credit;Existing loan takeover;6000.0;A_Denied
121301;Application_275653856;9;User_113;78;New credit;Existing loan takeover;6000.0;A_Denied
121302;Application_275653856;14;User_113;78;New credit;Existing loan takeover;6000.0;A_Denied
121303;Application_275653856;19;User_90;78;New credit;Existing loan takeover;6000.0;A_Denied
121304;Application_275653856;6;User_90;78;New credit;Existing loan takeover;6000.0;A_Denied
121305;Application_275653856;5;User_90;78;New credit;Existing loan takeover;6000.0;A_Denied
121577;Application_1406732715;4;User_1;78;New credit;Existing loan takeover;25000.0;A_Denied
121578;Application_1406732715;8;User_1;78;New credit;Existing loan takeover;25000.0;A_Denied
121579;Application_1406732715;3;User_1;78;New credit;Existing loan takeover;25000.0;A_Denied
121580;Application_1406732715;20;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121581;Application_1406732715;0;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121582;Application_1406732715;12;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121583;Application_1406732715;13;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121584;Application_1406732715;15;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121585;Application_1406732715;18;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121586;Application_1406732715;2;User_15;78;New credit;Existing loan takeover;25000.0;A_Denied
121587;Application_1406732715;24;User_99;78;New credit;Existing loan takeover;25000.0;A_Denied
121588;Application_1406732715;9;User_112;78;New credit;Existing loan takeover;25000.0;A_Denied
121589;Application_1406732715;14;User_112;78;New credit;Existing loan takeover;25000.0;A_Denied
121590;Application_1406732715;19;User_16;78;New credit;Existing loan takeover;25000.0;A_Denied
121591;Application_1406732715;6;User_99;78;New credit;Existing loan takeover;25000.0;A_Denied
121592;Application_1406732715;5;User_16;78;New credit;Existing loan takeover;25000.0;A_Denied
121895;Application_1139142792;4;User_1;18;New credit;Other, see explanation;10000.0;A_Denied
121896;Application_1139142792;8;User_1;18;New credit;Other, see explanation;10000.0;A_Denied
121897;Application_1139142792;21;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121898;Application_1139142792;20;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121899;Application_1139142792;3;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121900;Application_1139142792;0;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121901;Application_1139142792;12;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121902;Application_1139142792;13;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121903;Application_1139142792;15;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121904;Application_1139142792;18;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121905;Application_1139142792;2;User_18;18;New credit;Other, see explanation;10000.0;A_Denied
121906;Application_1139142792;24;User_30;18;New credit;Other, see explanation;10000.0;A_Denied
121907;Application_1139142792;9;User_121;18;New credit;Other, see explanation;10000.0;A_Denied
121908;Application_1139142792;14;User_121;18;New credit;Other, see explanation;10000.0;A_Denied
121909;Application_1139142792;5;User_30;18;New credit;Other, see explanation;10000.0;A_Denied
122315;Application_70575133;4;User_1;9;New credit;Home improvement;6000.0;A_Denied
122316;Application_70575133;8;User_1;9;New credit;Home improvement;6000.0;A_Denied
122317;Application_70575133;3;User_1;9;New credit;Home improvement;6000.0;A_Denied
122318;Application_70575133;20;User_18;9;New credit;Home improvement;6000.0;A_Denied
122319;Application_70575133;0;User_74;9;New credit;Home improvement;6000.0;A_Denied
122320;Application_70575133;12;User_74;9;New credit;Home improvement;6000.0;A_Denied
122321;Application_70575133;13;User_74;9;New credit;Home improvement;6000.0;A_Denied
122322;Application_70575133;15;User_74;9;New credit;Home improvement;6000.0;A_Denied
122323;Application_70575133;18;User_74;9;New credit;Home improvement;6000.0;A_Denied
122324;Application_70575133;2;User_74;9;New credit;Home improvement;6000.0;A_Denied
122325;Application_70575133;24;User_30;9;New credit;Home improvement;6000.0;A_Denied
122326;Application_70575133;9;User_118;9;New credit;Home improvement;6000.0;A_Denied
122327;Application_70575133;14;User_118;9;New credit;Home improvement;6000.0;A_Denied
122328;Application_70575133;5;User_30;9;New credit;Home improvement;6000.0;A_Denied
122415;Application_846115536;4;User_1;825;New credit;Other, see explanation;5000.0;A_Denied
122416;Application_846115536;8;User_1;825;New credit;Other, see explanation;5000.0;A_Denied
122417;Application_846115536;3;User_1;825;New credit;Other, see explanation;5000.0;A_Denied
122418;Application_846115536;20;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122419;Application_846115536;0;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122420;Application_846115536;12;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122421;Application_846115536;13;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122422;Application_846115536;12;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122423;Application_846115536;13;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122424;Application_846115536;15;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122425;Application_846115536;18;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122426;Application_846115536;2;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122427;Application_846115536;11;User_18;825;New credit;Other, see explanation;5000.0;A_Denied
122428;Application_846115536;24;User_87;825;New credit;Other, see explanation;5000.0;A_Denied
122429;Application_846115536;9;User_116;825;New credit;Other, see explanation;5000.0;A_Denied
122430;Application_846115536;14;User_116;825;New credit;Other, see explanation;5000.0;A_Denied
122431;Application_846115536;5;User_87;825;New credit;Other, see explanation;5000.0;A_Denied
122851;Application_1976651383;4;User_1;9;New credit;Home improvement;24988.0;A_Denied
122852;Application_1976651383;8;User_1;9;New credit;Home improvement;24988.0;A_Denied
122853;Application_1976651383;3;User_1;9;New credit;Home improvement;24988.0;A_Denied
122854;Application_1976651383;20;User_71;9;New credit;Home improvement;24988.0;A_Denied
122855;Application_1976651383;0;User_71;9;New credit;Home improvement;24988.0;A_Denied
122856;Application_1976651383;12;User_71;9;New credit;Home improvement;24988.0;A_Denied
122857;Application_1976651383;13;User_71;9;New credit;Home improvement;24988.0;A_Denied
122858;Application_1976651383;15;User_71;9;New credit;Home improvement;24988.0;A_Denied
122859;Application_1976651383;18;User_71;9;New credit;Home improvement;24988.0;A_Denied
122860;Application_1976651383;2;User_71;9;New credit;Home improvement;24988.0;A_Denied
122861;Application_1976651383;24;User_99;9;New credit;Home improvement;24988.0;A_Denied
122862;Application_1976651383;9;User_112;9;New credit;Home improvement;24988.0;A_Denied
122863;Application_1976651383;14;User_112;9;New credit;Home improvement;24988.0;A_Denied
122864;Application_1976651383;5;User_99;9;New credit;Home improvement;24988.0;A_Denied
123121;Application_1076617564;4;User_1;26;New credit;Home improvement;40000.0;A_Pending
123122;Application_1076617564;8;User_1;26;New credit;Home improvement;40000.0;A_Pending
123123;Application_1076617564;3;User_1;26;New credit;Home improvement;40000.0;A_Pending
123124;Application_1076617564;0;User_32;26;New credit;Home improvement;40000.0;A_Pending
123125;Application_1076617564;12;User_32;26;New credit;Home improvement;40000.0;A_Pending
123126;Application_1076617564;13;User_32;26;New credit;Home improvement;40000.0;A_Pending
123127;Application_1076617564;15;User_32;26;New credit;Home improvement;40000.0;A_Pending
123128;Application_1076617564;18;User_32;26;New credit;Home improvement;40000.0;A_Pending
123129;Application_1076617564;2;User_32;26;New credit;Home improvement;40000.0;A_Pending
123130;Application_1076617564;24;User_99;26;New credit;Home improvement;40000.0;A_Pending
123131;Application_1076617564;9;User_117;26;New credit;Home improvement;40000.0;A_Pending
123132;Application_1076617564;14;User_117;26;New credit;Home improvement;40000.0;A_Pending
123133;Application_1076617564;10;User_99;26;New credit;Home improvement;40000.0;A_Pending
123134;Application_1076617564;7;User_99;26;New credit;Home improvement;40000.0;A_Pending
123135;Application_1506479388;4;User_1;54;New credit;Home improvement;7500.0;A_Denied
123136;Application_1506479388;8;User_1;54;New credit;Home improvement;7500.0;A_Denied
123137;Application_1506479388;3;User_1;54;New credit;Home improvement;7500.0;A_Denied
123138;Application_1506479388;20;User_15;54;New credit;Home improvement;7500.0;A_Denied
123139;Application_1506479388;0;User_13;54;New credit;Home improvement;7500.0;A_Denied
123140;Application_1506479388;12;User_13;54;New credit;Home improvement;7500.0;A_Denied
123141;Application_1506479388;13;User_13;54;New credit;Home improvement;7500.0;A_Denied
123142;Application_1506479388;12;User_13;54;New credit;Home improvement;7500.0;A_Denied
123143;Application_1506479388;13;User_13;54;New credit;Home improvement;7500.0;A_Denied
123144;Application_1506479388;15;User_13;54;New credit;Home improvement;7500.0;A_Denied
123145;Application_1506479388;15;User_13;54;New credit;Home improvement;7500.0;A_Denied
123146;Application_1506479388;18;User_13;54;New credit;Home improvement;7500.0;A_Denied
123147;Application_1506479388;2;User_13;54;New credit;Home improvement;7500.0;A_Denied
123148;Application_1506479388;24;User_99;54;New credit;Home improvement;7500.0;A_Denied
123149;Application_1506479388;9;User_119;54;New credit;Home improvement;7500.0;A_Denied
123150;Application_1506479388;14;User_119;54;New credit;Home improvement;7500.0;A_Denied
123151;Application_1506479388;5;User_99;54;New credit;Home improvement;7500.0;A_Denied
123304;Application_1085885640;4;User_1;248;New credit;Home improvement;50000.0;A_Denied
123305;Application_1085885640;8;User_1;248;New credit;Home improvement;50000.0;A_Denied
123306;Application_1085885640;3;User_1;248;New credit;Home improvement;50000.0;A_Denied
123307;Application_1085885640;20;User_61;248;New credit;Home improvement;50000.0;A_Denied
123308;Application_1085885640;0;User_25;248;New credit;Home improvement;50000.0;A_Denied
123309;Application_1085885640;12;User_61;248;New credit;Home improvement;50000.0;A_Denied
123310;Application_1085885640;13;User_61;248;New credit;Home improvement;50000.0;A_Denied
123311;Application_1085885640;15;User_61;248;New credit;Home improvement;50000.0;A_Denied
123312;Application_1085885640;18;User_61;248;New credit;Home improvement;50000.0;A_Denied
123313;Application_1085885640;2;User_61;248;New credit;Home improvement;50000.0;A_Denied
123314;Application_1085885640;24;User_68;248;New credit;Home improvement;50000.0;A_Denied
123315;Application_1085885640;9;User_116;248;New credit;Home improvement;50000.0;A_Denied
123316;Application_1085885640;14;User_116;248;New credit;Home improvement;50000.0;A_Denied
123317;Application_1085885640;17;User_138;248;New credit;Home improvement;50000.0;A_Denied
123318;Application_1085885640;24;User_68;248;New credit;Home improvement;50000.0;A_Denied
123319;Application_1085885640;5;User_68;248;New credit;Home improvement;50000.0;A_Denied
124772;Application_108378127;4;User_1;9;New credit;Home improvement;11000.0;A_Denied
124773;Application_108378127;8;User_1;9;New credit;Home improvement;11000.0;A_Denied
124774;Application_108378127;3;User_1;9;New credit;Home improvement;11000.0;A_Denied
124775;Application_108378127;20;User_86;9;New credit;Home improvement;11000.0;A_Denied
124776;Application_108378127;0;User_86;9;New credit;Home improvement;11000.0;A_Denied
124777;Application_108378127;12;User_86;9;New credit;Home improvement;11000.0;A_Denied
124778;Application_108378127;13;User_86;9;New credit;Home improvement;11000.0;A_Denied
124779;Application_108378127;15;User_86;9;New credit;Home improvement;11000.0;A_Denied
124780;Application_108378127;18;User_86;9;New credit;Home improvement;11000.0;A_Denied
124781;Application_108378127;2;User_86;9;New credit;Home improvement;11000.0;A_Denied
124782;Application_108378127;24;User_118;9;New credit;Home improvement;11000.0;A_Denied
124783;Application_108378127;9;User_118;9;New credit;Home improvement;11000.0;A_Denied
124784;Application_108378127;14;User_118;9;New credit;Home improvement;11000.0;A_Denied
124785;Application_108378127;5;User_90;9;New credit;Home improvement;11000.0;A_Denied
125324;Application_1169795193;4;User_1;589;New credit;Existing loan takeover;5000.0;A_Denied
125325;Application_1169795193;8;User_1;589;New credit;Existing loan takeover;5000.0;A_Denied
125326;Application_1169795193;3;User_1;589;New credit;Existing loan takeover;5000.0;A_Denied
125327;Application_1169795193;20;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125328;Application_1169795193;20;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125329;Application_1169795193;0;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125330;Application_1169795193;12;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125331;Application_1169795193;13;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125332;Application_1169795193;15;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125333;Application_1169795193;18;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125334;Application_1169795193;2;User_61;589;New credit;Existing loan takeover;5000.0;A_Denied
125335;Application_1169795193;24;User_116;589;New credit;Existing loan takeover;5000.0;A_Denied
125336;Application_1169795193;9;User_116;589;New credit;Existing loan takeover;5000.0;A_Denied
125337;Application_1169795193;14;User_116;589;New credit;Existing loan takeover;5000.0;A_Denied
125338;Application_1169795193;5;User_100;589;New credit;Existing loan takeover;5000.0;A_Denied
126294;Application_172496574;4;User_1;9;New credit;Home improvement;17500.0;A_Denied
126295;Application_172496574;8;User_1;9;New credit;Home improvement;17500.0;A_Denied
126296;Application_172496574;3;User_1;9;New credit;Home improvement;17500.0;A_Denied
126297;Application_172496574;20;User_27;9;New credit;Home improvement;17500.0;A_Denied
126298;Application_172496574;0;User_16;9;New credit;Home improvement;17500.0;A_Denied
126299;Application_172496574;12;User_16;9;New credit;Home improvement;17500.0;A_Denied
126300;Application_172496574;13;User_16;9;New credit;Home improvement;17500.0;A_Denied
126301;Application_172496574;15;User_16;9;New credit;Home improvement;17500.0;A_Denied
126302;Application_172496574;18;User_16;9;New credit;Home improvement;17500.0;A_Denied
126303;Application_172496574;2;User_16;9;New credit;Home improvement;17500.0;A_Denied
126304;Application_172496574;24;User_75;9;New credit;Home improvement;17500.0;A_Denied
126305;Application_172496574;9;User_112;9;New credit;Home improvement;17500.0;A_Denied
126306;Application_172496574;14;User_112;9;New credit;Home improvement;17500.0;A_Denied
126307;Application_172496574;5;User_75;9;New credit;Home improvement;17500.0;A_Denied
126461;Application_939620670;4;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
126462;Application_939620670;8;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
126463;Application_939620670;3;User_1;9;New credit;Existing loan takeover;35000.0;A_Denied
126464;Application_939620670;20;User_60;9;New credit;Existing loan takeover;35000.0;A_Denied
126465;Application_939620670;0;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126466;Application_939620670;12;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126467;Application_939620670;13;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126468;Application_939620670;15;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126469;Application_939620670;18;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126470;Application_939620670;2;User_15;9;New credit;Existing loan takeover;35000.0;A_Denied
126471;Application_939620670;24;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
126472;Application_939620670;9;User_118;9;New credit;Existing loan takeover;35000.0;A_Denied
126473;Application_939620670;14;User_118;9;New credit;Existing loan takeover;35000.0;A_Denied
126474;Application_939620670;5;User_29;9;New credit;Existing loan takeover;35000.0;A_Denied
126547;Application_1859851567;4;User_1;1740;New credit;Car;10000.0;A_Cancelled
126548;Application_1859851567;8;User_1;1740;New credit;Car;10000.0;A_Cancelled
126549;Application_1859851567;3;User_1;1740;New credit;Car;10000.0;A_Cancelled
126550;Application_1859851567;0;User_23;1740;New credit;Car;10000.0;A_Cancelled
126551;Application_1859851567;12;User_23;1740;New credit;Car;10000.0;A_Cancelled
126552;Application_1859851567;13;User_23;1740;New credit;Car;10000.0;A_Cancelled
126553;Application_1859851567;15;User_23;1740;New credit;Car;10000.0;A_Cancelled
126554;Application_1859851567;18;User_23;1740;New credit;Car;10000.0;A_Cancelled
126555;Application_1859851567;2;User_23;1740;New credit;Car;10000.0;A_Cancelled
126556;Application_1859851567;24;User_117;1740;New credit;Car;10000.0;A_Cancelled
126557;Application_1859851567;9;User_117;1740;New credit;Car;10000.0;A_Cancelled
126558;Application_1859851567;14;User_117;1740;New credit;Car;10000.0;A_Cancelled
126559;Application_1859851567;11;User_14;1740;New credit;Car;10000.0;A_Cancelled
126560;Application_1859851567;1;User_14;1740;New credit;Car;10000.0;A_Cancelled
