i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
31718;Application_6328980;4;User_10;27;New credit;Car;15300.0;A_Cancelled
31719;Application_6328980;20;User_10;27;New credit;Car;15300.0;A_Cancelled
31720;Application_6328980;3;User_10;27;New credit;Car;15300.0;A_Cancelled
31721;Application_6328980;0;User_10;27;New credit;Car;15300.0;A_Cancelled
31722;Application_6328980;12;User_10;27;New credit;Car;15300.0;A_Cancelled
31723;Application_6328980;13;User_10;27;New credit;Car;15300.0;A_Cancelled
31724;Application_6328980;15;User_10;27;New credit;Car;15300.0;A_Cancelled
31725;Application_6328980;18;User_10;27;New credit;Car;15300.0;A_Cancelled
31726;Application_6328980;2;User_10;27;New credit;Car;15300.0;A_Cancelled
31727;Application_6328980;12;User_73;27;New credit;Car;15300.0;A_Cancelled
31728;Application_6328980;13;User_73;27;New credit;Car;15300.0;A_Cancelled
31729;Application_6328980;15;User_73;27;New credit;Car;15300.0;A_Cancelled
31730;Application_6328980;1;User_1;27;New credit;Car;15300.0;A_Cancelled
32631;Application_874825103;4;User_3;10;New credit;Car;10000.0;A_Pending
32632;Application_874825103;20;User_3;10;New credit;Car;10000.0;A_Pending
32633;Application_874825103;3;User_3;10;New credit;Car;10000.0;A_Pending
32634;Application_874825103;0;User_3;10;New credit;Car;10000.0;A_Pending
32635;Application_874825103;12;User_3;10;New credit;Car;10000.0;A_Pending
32636;Application_874825103;13;User_3;10;New credit;Car;10000.0;A_Pending
32637;Application_874825103;15;User_3;10;New credit;Car;10000.0;A_Pending
32638;Application_874825103;18;User_3;10;New credit;Car;10000.0;A_Pending
32639;Application_874825103;2;User_3;10;New credit;Car;10000.0;A_Pending
32640;Application_874825103;24;User_114;10;New credit;Car;10000.0;A_Pending
32641;Application_874825103;9;User_114;10;New credit;Car;10000.0;A_Pending
32642;Application_874825103;14;User_114;10;New credit;Car;10000.0;A_Pending
32643;Application_874825103;10;User_90;10;New credit;Car;10000.0;A_Pending
32644;Application_874825103;7;User_90;10;New credit;Car;10000.0;A_Pending
33171;Application_1892297383;4;User_28;10;New credit;Home improvement;5000.0;A_Pending
33172;Application_1892297383;20;User_28;10;New credit;Home improvement;5000.0;A_Pending
33173;Application_1892297383;3;User_28;10;New credit;Home improvement;5000.0;A_Pending
33174;Application_1892297383;0;User_28;10;New credit;Home improvement;5000.0;A_Pending
33175;Application_1892297383;12;User_28;10;New credit;Home improvement;5000.0;A_Pending
33176;Application_1892297383;13;User_28;10;New credit;Home improvement;5000.0;A_Pending
33177;Application_1892297383;15;User_28;10;New credit;Home improvement;5000.0;A_Pending
33178;Application_1892297383;18;User_28;10;New credit;Home improvement;5000.0;A_Pending
33179;Application_1892297383;2;User_28;10;New credit;Home improvement;5000.0;A_Pending
33180;Application_1892297383;24;User_116;10;New credit;Home improvement;5000.0;A_Pending
33181;Application_1892297383;9;User_116;10;New credit;Home improvement;5000.0;A_Pending
33182;Application_1892297383;14;User_116;10;New credit;Home improvement;5000.0;A_Pending
33183;Application_1892297383;10;User_115;10;New credit;Home improvement;5000.0;A_Pending
33184;Application_1892297383;7;User_115;10;New credit;Home improvement;5000.0;A_Pending
33204;Application_240423316;4;User_14;10;New credit;Car;10000.0;A_Pending
33205;Application_240423316;20;User_14;10;New credit;Car;10000.0;A_Pending
33206;Application_240423316;3;User_14;10;New credit;Car;10000.0;A_Pending
33207;Application_240423316;0;User_14;10;New credit;Car;10000.0;A_Pending
33208;Application_240423316;12;User_14;10;New credit;Car;10000.0;A_Pending
33209;Application_240423316;13;User_14;10;New credit;Car;10000.0;A_Pending
33210;Application_240423316;15;User_14;10;New credit;Car;10000.0;A_Pending
33211;Application_240423316;18;User_14;10;New credit;Car;10000.0;A_Pending
33212;Application_240423316;2;User_14;10;New credit;Car;10000.0;A_Pending
33213;Application_240423316;24;User_117;10;New credit;Car;10000.0;A_Pending
33214;Application_240423316;9;User_117;10;New credit;Car;10000.0;A_Pending
33215;Application_240423316;14;User_117;10;New credit;Car;10000.0;A_Pending
33216;Application_240423316;10;User_115;10;New credit;Car;10000.0;A_Pending
33217;Application_240423316;7;User_115;10;New credit;Car;10000.0;A_Pending
33427;Application_1429961433;4;User_11;70;New credit;Home improvement;5000.0;A_Denied
33428;Application_1429961433;20;User_11;70;New credit;Home improvement;5000.0;A_Denied
33429;Application_1429961433;3;User_11;70;New credit;Home improvement;5000.0;A_Denied
33430;Application_1429961433;0;User_11;70;New credit;Home improvement;5000.0;A_Denied
33431;Application_1429961433;12;User_11;70;New credit;Home improvement;5000.0;A_Denied
33432;Application_1429961433;13;User_11;70;New credit;Home improvement;5000.0;A_Denied
33433;Application_1429961433;15;User_11;70;New credit;Home improvement;5000.0;A_Denied
33434;Application_1429961433;18;User_11;70;New credit;Home improvement;5000.0;A_Denied
33435;Application_1429961433;2;User_11;70;New credit;Home improvement;5000.0;A_Denied
33436;Application_1429961433;12;User_27;70;New credit;Home improvement;5000.0;A_Denied
33437;Application_1429961433;13;User_27;70;New credit;Home improvement;5000.0;A_Denied
33438;Application_1429961433;15;User_27;70;New credit;Home improvement;5000.0;A_Denied
33439;Application_1429961433;24;User_29;70;New credit;Home improvement;5000.0;A_Denied
33440;Application_1429961433;9;User_118;70;New credit;Home improvement;5000.0;A_Denied
33441;Application_1429961433;14;User_118;70;New credit;Home improvement;5000.0;A_Denied
33442;Application_1429961433;5;User_29;70;New credit;Home improvement;5000.0;A_Denied
33745;Application_55766939;4;User_41;200;New credit;Unknown;0.0;A_Pending
33746;Application_55766939;20;User_41;200;New credit;Unknown;0.0;A_Pending
33747;Application_55766939;3;User_41;200;New credit;Unknown;0.0;A_Pending
33748;Application_55766939;0;User_41;200;New credit;Unknown;0.0;A_Pending
33749;Application_55766939;12;User_41;200;New credit;Unknown;0.0;A_Pending
33750;Application_55766939;13;User_41;200;New credit;Unknown;0.0;A_Pending
33751;Application_55766939;16;User_41;200;New credit;Unknown;0.0;A_Pending
33752;Application_55766939;18;User_41;200;New credit;Unknown;0.0;A_Pending
33753;Application_55766939;2;User_41;200;New credit;Unknown;0.0;A_Pending
33754;Application_55766939;24;User_95;200;New credit;Unknown;0.0;A_Pending
33755;Application_55766939;9;User_117;200;New credit;Unknown;0.0;A_Pending
33756;Application_55766939;14;User_117;200;New credit;Unknown;0.0;A_Pending
33757;Application_55766939;10;User_95;200;New credit;Unknown;0.0;A_Pending
33758;Application_55766939;7;User_95;200;New credit;Unknown;0.0;A_Pending
34317;Application_861766653;4;User_10;27;New credit;Car;5000.0;A_Cancelled
34318;Application_861766653;20;User_10;27;New credit;Car;5000.0;A_Cancelled
34319;Application_861766653;3;User_10;27;New credit;Car;5000.0;A_Cancelled
34320;Application_861766653;0;User_10;27;New credit;Car;5000.0;A_Cancelled
34321;Application_861766653;12;User_10;27;New credit;Car;5000.0;A_Cancelled
34322;Application_861766653;13;User_10;27;New credit;Car;5000.0;A_Cancelled
34323;Application_861766653;15;User_10;27;New credit;Car;5000.0;A_Cancelled
34324;Application_861766653;18;User_10;27;New credit;Car;5000.0;A_Cancelled
34325;Application_861766653;2;User_10;27;New credit;Car;5000.0;A_Cancelled
34326;Application_861766653;12;User_27;27;New credit;Car;5000.0;A_Cancelled
34327;Application_861766653;13;User_27;27;New credit;Car;5000.0;A_Cancelled
34328;Application_861766653;15;User_27;27;New credit;Car;5000.0;A_Cancelled
34329;Application_861766653;1;User_1;27;New credit;Car;5000.0;A_Cancelled
35104;Application_1394311616;4;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35105;Application_1394311616;20;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35106;Application_1394311616;3;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35107;Application_1394311616;0;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35108;Application_1394311616;12;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35109;Application_1394311616;13;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35110;Application_1394311616;15;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35111;Application_1394311616;18;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35112;Application_1394311616;2;User_4;1338;New credit;Other, see explanation;5000.0;A_Denied
35113;Application_1394311616;12;User_22;1338;New credit;Other, see explanation;5000.0;A_Denied
35114;Application_1394311616;13;User_22;1338;New credit;Other, see explanation;5000.0;A_Denied
35115;Application_1394311616;16;User_22;1338;New credit;Other, see explanation;5000.0;A_Denied
35116;Application_1394311616;24;User_99;1338;New credit;Other, see explanation;5000.0;A_Denied
35117;Application_1394311616;9;User_116;1338;New credit;Other, see explanation;5000.0;A_Denied
35118;Application_1394311616;14;User_116;1338;New credit;Other, see explanation;5000.0;A_Denied
35119;Application_1394311616;12;User_31;1338;New credit;Other, see explanation;5000.0;A_Denied
35120;Application_1394311616;13;User_31;1338;New credit;Other, see explanation;5000.0;A_Denied
35121;Application_1394311616;16;User_31;1338;New credit;Other, see explanation;5000.0;A_Denied
35122;Application_1394311616;14;User_120;1338;New credit;Other, see explanation;5000.0;A_Denied
35123;Application_1394311616;5;User_99;1338;New credit;Other, see explanation;5000.0;A_Denied
35305;Application_1192470411;4;User_17;10;New credit;Unknown;0.0;A_Pending
35306;Application_1192470411;20;User_17;10;New credit;Unknown;0.0;A_Pending
35307;Application_1192470411;3;User_17;10;New credit;Unknown;0.0;A_Pending
35308;Application_1192470411;0;User_17;10;New credit;Unknown;0.0;A_Pending
35309;Application_1192470411;12;User_17;10;New credit;Unknown;0.0;A_Pending
35310;Application_1192470411;13;User_17;10;New credit;Unknown;0.0;A_Pending
35311;Application_1192470411;15;User_17;10;New credit;Unknown;0.0;A_Pending
35312;Application_1192470411;18;User_17;10;New credit;Unknown;0.0;A_Pending
35313;Application_1192470411;2;User_17;10;New credit;Unknown;0.0;A_Pending
35314;Application_1192470411;24;User_117;10;New credit;Unknown;0.0;A_Pending
35315;Application_1192470411;9;User_117;10;New credit;Unknown;0.0;A_Pending
35316;Application_1192470411;14;User_117;10;New credit;Unknown;0.0;A_Pending
35317;Application_1192470411;10;User_109;10;New credit;Unknown;0.0;A_Pending
35318;Application_1192470411;7;User_109;10;New credit;Unknown;0.0;A_Pending
36107;Application_1062630788;4;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36108;Application_1062630788;20;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36109;Application_1062630788;3;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36110;Application_1062630788;0;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36111;Application_1062630788;12;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36112;Application_1062630788;13;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36113;Application_1062630788;16;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36114;Application_1062630788;18;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36115;Application_1062630788;2;User_11;1341;New credit;Home improvement;25000.0;A_Denied
36116;Application_1062630788;12;User_26;1341;New credit;Home improvement;25000.0;A_Denied
36117;Application_1062630788;13;User_26;1341;New credit;Home improvement;25000.0;A_Denied
36118;Application_1062630788;16;User_26;1341;New credit;Home improvement;25000.0;A_Denied
36119;Application_1062630788;12;User_2;1341;New credit;Home improvement;25000.0;A_Denied
36120;Application_1062630788;13;User_2;1341;New credit;Home improvement;25000.0;A_Denied
36121;Application_1062630788;15;User_2;1341;New credit;Home improvement;25000.0;A_Denied
36122;Application_1062630788;12;User_71;1341;New credit;Home improvement;25000.0;A_Denied
36123;Application_1062630788;13;User_71;1341;New credit;Home improvement;25000.0;A_Denied
36124;Application_1062630788;16;User_71;1341;New credit;Home improvement;25000.0;A_Denied
36125;Application_1062630788;24;User_75;1341;New credit;Home improvement;25000.0;A_Denied
36126;Application_1062630788;9;User_117;1341;New credit;Home improvement;25000.0;A_Denied
36127;Application_1062630788;14;User_117;1341;New credit;Home improvement;25000.0;A_Denied
36128;Application_1062630788;5;User_75;1341;New credit;Home improvement;25000.0;A_Denied
36947;Application_1007423229;4;User_1;59;New credit;Car;22000.0;A_Denied
36948;Application_1007423229;8;User_1;59;New credit;Car;22000.0;A_Denied
36949;Application_1007423229;3;User_1;59;New credit;Car;22000.0;A_Denied
36950;Application_1007423229;20;User_22;59;New credit;Car;22000.0;A_Denied
36951;Application_1007423229;0;User_22;59;New credit;Car;22000.0;A_Denied
36952;Application_1007423229;12;User_22;59;New credit;Car;22000.0;A_Denied
36953;Application_1007423229;13;User_22;59;New credit;Car;22000.0;A_Denied
36954;Application_1007423229;15;User_22;59;New credit;Car;22000.0;A_Denied
36955;Application_1007423229;18;User_22;59;New credit;Car;22000.0;A_Denied
36956;Application_1007423229;2;User_22;59;New credit;Car;22000.0;A_Denied
36957;Application_1007423229;12;User_22;59;New credit;Car;22000.0;A_Denied
36958;Application_1007423229;13;User_22;59;New credit;Car;22000.0;A_Denied
36959;Application_1007423229;15;User_22;59;New credit;Car;22000.0;A_Denied
36960;Application_1007423229;24;User_75;59;New credit;Car;22000.0;A_Denied
36961;Application_1007423229;9;User_120;59;New credit;Car;22000.0;A_Denied
36962;Application_1007423229;14;User_120;59;New credit;Car;22000.0;A_Denied
36963;Application_1007423229;5;User_75;59;New credit;Car;22000.0;A_Denied
37014;Application_1354811170;4;User_1;232;New credit;Home improvement;8000.0;A_Denied
37015;Application_1354811170;8;User_1;232;New credit;Home improvement;8000.0;A_Denied
37016;Application_1354811170;3;User_1;232;New credit;Home improvement;8000.0;A_Denied
37017;Application_1354811170;20;User_52;232;New credit;Home improvement;8000.0;A_Denied
37018;Application_1354811170;0;User_73;232;New credit;Home improvement;8000.0;A_Denied
37019;Application_1354811170;12;User_3;232;New credit;Home improvement;8000.0;A_Denied
37020;Application_1354811170;13;User_3;232;New credit;Home improvement;8000.0;A_Denied
37021;Application_1354811170;12;User_3;232;New credit;Home improvement;8000.0;A_Denied
37022;Application_1354811170;13;User_3;232;New credit;Home improvement;8000.0;A_Denied
37023;Application_1354811170;15;User_3;232;New credit;Home improvement;8000.0;A_Denied
37024;Application_1354811170;15;User_3;232;New credit;Home improvement;8000.0;A_Denied
37025;Application_1354811170;18;User_3;232;New credit;Home improvement;8000.0;A_Denied
37026;Application_1354811170;2;User_3;232;New credit;Home improvement;8000.0;A_Denied
37027;Application_1354811170;12;User_74;232;New credit;Home improvement;8000.0;A_Denied
37028;Application_1354811170;13;User_74;232;New credit;Home improvement;8000.0;A_Denied
37029;Application_1354811170;15;User_74;232;New credit;Home improvement;8000.0;A_Denied
37030;Application_1354811170;24;User_112;232;New credit;Home improvement;8000.0;A_Denied
37031;Application_1354811170;9;User_112;232;New credit;Home improvement;8000.0;A_Denied
37032;Application_1354811170;14;User_112;232;New credit;Home improvement;8000.0;A_Denied
37033;Application_1354811170;5;User_102;232;New credit;Home improvement;8000.0;A_Denied
37034;Application_588423912;4;User_27;431;New credit;Existing loan takeover;15000.0;A_Denied
37035;Application_588423912;20;User_27;431;New credit;Existing loan takeover;15000.0;A_Denied
37036;Application_588423912;3;User_27;431;New credit;Existing loan takeover;15000.0;A_Denied
37037;Application_588423912;0;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37038;Application_588423912;12;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37039;Application_588423912;13;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37040;Application_588423912;15;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37041;Application_588423912;18;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37042;Application_588423912;2;User_25;431;New credit;Existing loan takeover;15000.0;A_Denied
37043;Application_588423912;12;User_43;431;New credit;Existing loan takeover;15000.0;A_Denied
37044;Application_588423912;13;User_43;431;New credit;Existing loan takeover;15000.0;A_Denied
37045;Application_588423912;15;User_43;431;New credit;Existing loan takeover;15000.0;A_Denied
37046;Application_588423912;12;User_12;431;New credit;Existing loan takeover;15000.0;A_Denied
37047;Application_588423912;13;User_12;431;New credit;Existing loan takeover;15000.0;A_Denied
37048;Application_588423912;15;User_12;431;New credit;Existing loan takeover;15000.0;A_Denied
37049;Application_588423912;24;User_30;431;New credit;Existing loan takeover;15000.0;A_Denied
37050;Application_588423912;9;User_117;431;New credit;Existing loan takeover;15000.0;A_Denied
37051;Application_588423912;14;User_117;431;New credit;Existing loan takeover;15000.0;A_Denied
37052;Application_588423912;5;User_30;431;New credit;Existing loan takeover;15000.0;A_Denied
37170;Application_1294212373;4;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37171;Application_1294212373;20;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37172;Application_1294212373;3;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37173;Application_1294212373;0;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37174;Application_1294212373;12;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37175;Application_1294212373;13;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37176;Application_1294212373;15;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37177;Application_1294212373;18;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37178;Application_1294212373;2;User_27;10;New credit;Extra spending limit;22000.0;A_Pending
37179;Application_1294212373;24;User_118;10;New credit;Extra spending limit;22000.0;A_Pending
37180;Application_1294212373;9;User_118;10;New credit;Extra spending limit;22000.0;A_Pending
37181;Application_1294212373;14;User_118;10;New credit;Extra spending limit;22000.0;A_Pending
37182;Application_1294212373;10;User_95;10;New credit;Extra spending limit;22000.0;A_Pending
37183;Application_1294212373;7;User_95;10;New credit;Extra spending limit;22000.0;A_Pending
38761;Application_1080844329;4;User_14;10;New credit;Car;15000.0;A_Pending
38762;Application_1080844329;20;User_14;10;New credit;Car;15000.0;A_Pending
38763;Application_1080844329;3;User_14;10;New credit;Car;15000.0;A_Pending
38764;Application_1080844329;0;User_14;10;New credit;Car;15000.0;A_Pending
38765;Application_1080844329;12;User_14;10;New credit;Car;15000.0;A_Pending
38766;Application_1080844329;13;User_14;10;New credit;Car;15000.0;A_Pending
38767;Application_1080844329;15;User_14;10;New credit;Car;15000.0;A_Pending
38768;Application_1080844329;18;User_14;10;New credit;Car;15000.0;A_Pending
38769;Application_1080844329;2;User_14;10;New credit;Car;15000.0;A_Pending
38770;Application_1080844329;24;User_112;10;New credit;Car;15000.0;A_Pending
38771;Application_1080844329;9;User_112;10;New credit;Car;15000.0;A_Pending
38772;Application_1080844329;14;User_112;10;New credit;Car;15000.0;A_Pending
38773;Application_1080844329;10;User_115;10;New credit;Car;15000.0;A_Pending
38774;Application_1080844329;7;User_115;10;New credit;Car;15000.0;A_Pending
38789;Application_1121166421;4;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38790;Application_1121166421;20;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38791;Application_1121166421;3;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38792;Application_1121166421;0;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38793;Application_1121166421;12;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38794;Application_1121166421;13;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38795;Application_1121166421;15;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38796;Application_1121166421;18;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38797;Application_1121166421;2;User_74;20;New credit;Existing loan takeover;35000.0;A_Denied
38798;Application_1121166421;24;User_120;20;New credit;Existing loan takeover;35000.0;A_Denied
38799;Application_1121166421;9;User_120;20;New credit;Existing loan takeover;35000.0;A_Denied
38800;Application_1121166421;14;User_120;20;New credit;Existing loan takeover;35000.0;A_Denied
38801;Application_1121166421;5;User_109;20;New credit;Existing loan takeover;35000.0;A_Denied
39842;Application_224635565;4;User_8;61;Limit raise;Car;35000.0;A_Pending
39843;Application_224635565;3;User_8;61;Limit raise;Car;35000.0;A_Pending
39844;Application_224635565;20;User_8;61;Limit raise;Car;35000.0;A_Pending
39845;Application_224635565;0;User_8;61;Limit raise;Car;35000.0;A_Pending
39846;Application_224635565;12;User_3;61;Limit raise;Car;35000.0;A_Pending
39847;Application_224635565;13;User_3;61;Limit raise;Car;35000.0;A_Pending
39848;Application_224635565;15;User_3;61;Limit raise;Car;35000.0;A_Pending
39849;Application_224635565;18;User_3;61;Limit raise;Car;35000.0;A_Pending
39850;Application_224635565;2;User_3;61;Limit raise;Car;35000.0;A_Pending
39851;Application_224635565;12;User_36;61;Limit raise;Car;35000.0;A_Pending
39852;Application_224635565;13;User_36;61;Limit raise;Car;35000.0;A_Pending
39853;Application_224635565;15;User_36;61;Limit raise;Car;35000.0;A_Pending
39854;Application_224635565;24;User_30;61;Limit raise;Car;35000.0;A_Pending
39855;Application_224635565;9;User_116;61;Limit raise;Car;35000.0;A_Pending
39856;Application_224635565;14;User_116;61;Limit raise;Car;35000.0;A_Pending
39857;Application_224635565;10;User_30;61;Limit raise;Car;35000.0;A_Pending
39858;Application_224635565;7;User_30;61;Limit raise;Car;35000.0;A_Pending
40035;Application_2026515638;4;User_31;20;New credit;Unknown;0.0;A_Denied
40036;Application_2026515638;20;User_31;20;New credit;Unknown;0.0;A_Denied
40037;Application_2026515638;3;User_31;20;New credit;Unknown;0.0;A_Denied
40038;Application_2026515638;0;User_31;20;New credit;Unknown;0.0;A_Denied
40039;Application_2026515638;12;User_31;20;New credit;Unknown;0.0;A_Denied
40040;Application_2026515638;13;User_31;20;New credit;Unknown;0.0;A_Denied
40041;Application_2026515638;15;User_31;20;New credit;Unknown;0.0;A_Denied
40042;Application_2026515638;18;User_31;20;New credit;Unknown;0.0;A_Denied
40043;Application_2026515638;2;User_31;20;New credit;Unknown;0.0;A_Denied
40044;Application_2026515638;24;User_114;20;New credit;Unknown;0.0;A_Denied
40045;Application_2026515638;9;User_114;20;New credit;Unknown;0.0;A_Denied
40046;Application_2026515638;14;User_114;20;New credit;Unknown;0.0;A_Denied
40047;Application_2026515638;5;User_100;20;New credit;Unknown;0.0;A_Denied
40284;Application_2077892179;4;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40285;Application_2077892179;20;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40286;Application_2077892179;3;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40287;Application_2077892179;0;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40288;Application_2077892179;12;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40289;Application_2077892179;13;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40290;Application_2077892179;15;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40291;Application_2077892179;18;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40292;Application_2077892179;2;User_28;10;New credit;Other, see explanation;36000.0;A_Pending
40293;Application_2077892179;24;User_68;10;New credit;Other, see explanation;36000.0;A_Pending
40294;Application_2077892179;9;User_116;10;New credit;Other, see explanation;36000.0;A_Pending
40295;Application_2077892179;14;User_116;10;New credit;Other, see explanation;36000.0;A_Pending
40296;Application_2077892179;10;User_68;10;New credit;Other, see explanation;36000.0;A_Pending
40297;Application_2077892179;7;User_68;10;New credit;Other, see explanation;36000.0;A_Pending
41669;Application_1432979587;4;User_21;27;New credit;Car;6000.0;A_Cancelled
41670;Application_1432979587;20;User_21;27;New credit;Car;6000.0;A_Cancelled
41671;Application_1432979587;3;User_21;27;New credit;Car;6000.0;A_Cancelled
41672;Application_1432979587;0;User_21;27;New credit;Car;6000.0;A_Cancelled
41673;Application_1432979587;12;User_21;27;New credit;Car;6000.0;A_Cancelled
41674;Application_1432979587;13;User_21;27;New credit;Car;6000.0;A_Cancelled
41675;Application_1432979587;15;User_21;27;New credit;Car;6000.0;A_Cancelled
41676;Application_1432979587;18;User_21;27;New credit;Car;6000.0;A_Cancelled
41677;Application_1432979587;2;User_21;27;New credit;Car;6000.0;A_Cancelled
41678;Application_1432979587;12;User_12;27;New credit;Car;6000.0;A_Cancelled
41679;Application_1432979587;13;User_12;27;New credit;Car;6000.0;A_Cancelled
41680;Application_1432979587;15;User_12;27;New credit;Car;6000.0;A_Cancelled
41681;Application_1432979587;1;User_1;27;New credit;Car;6000.0;A_Cancelled
41728;Application_22706563;4;User_10;20;New credit;Home improvement;20000.0;A_Denied
41729;Application_22706563;20;User_10;20;New credit;Home improvement;20000.0;A_Denied
41730;Application_22706563;3;User_10;20;New credit;Home improvement;20000.0;A_Denied
41731;Application_22706563;0;User_10;20;New credit;Home improvement;20000.0;A_Denied
41732;Application_22706563;12;User_10;20;New credit;Home improvement;20000.0;A_Denied
41733;Application_22706563;13;User_10;20;New credit;Home improvement;20000.0;A_Denied
41734;Application_22706563;15;User_10;20;New credit;Home improvement;20000.0;A_Denied
41735;Application_22706563;18;User_10;20;New credit;Home improvement;20000.0;A_Denied
41736;Application_22706563;2;User_10;20;New credit;Home improvement;20000.0;A_Denied
41737;Application_22706563;24;User_30;20;New credit;Home improvement;20000.0;A_Denied
41738;Application_22706563;9;User_112;20;New credit;Home improvement;20000.0;A_Denied
41739;Application_22706563;14;User_112;20;New credit;Home improvement;20000.0;A_Denied
41740;Application_22706563;5;User_30;20;New credit;Home improvement;20000.0;A_Denied
43344;Application_944303988;4;User_36;61;Limit raise;Car;10000.0;A_Pending
43345;Application_944303988;3;User_36;61;Limit raise;Car;10000.0;A_Pending
43346;Application_944303988;20;User_36;61;Limit raise;Car;10000.0;A_Pending
43347;Application_944303988;0;User_36;61;Limit raise;Car;10000.0;A_Pending
43348;Application_944303988;12;User_16;61;Limit raise;Car;10000.0;A_Pending
43349;Application_944303988;13;User_16;61;Limit raise;Car;10000.0;A_Pending
43350;Application_944303988;15;User_16;61;Limit raise;Car;10000.0;A_Pending
43351;Application_944303988;18;User_16;61;Limit raise;Car;10000.0;A_Pending
43352;Application_944303988;2;User_16;61;Limit raise;Car;10000.0;A_Pending
43353;Application_944303988;12;User_35;61;Limit raise;Car;10000.0;A_Pending
43354;Application_944303988;13;User_35;61;Limit raise;Car;10000.0;A_Pending
43355;Application_944303988;15;User_35;61;Limit raise;Car;10000.0;A_Pending
43356;Application_944303988;24;User_30;61;Limit raise;Car;10000.0;A_Pending
43357;Application_944303988;9;User_117;61;Limit raise;Car;10000.0;A_Pending
43358;Application_944303988;14;User_117;61;Limit raise;Car;10000.0;A_Pending
43359;Application_944303988;10;User_30;61;Limit raise;Car;10000.0;A_Pending
43360;Application_944303988;7;User_30;61;Limit raise;Car;10000.0;A_Pending
44195;Application_1542022971;4;User_14;10;New credit;Not speficied;5000.0;A_Pending
44196;Application_1542022971;20;User_14;10;New credit;Not speficied;5000.0;A_Pending
44197;Application_1542022971;3;User_14;10;New credit;Not speficied;5000.0;A_Pending
44198;Application_1542022971;0;User_14;10;New credit;Not speficied;5000.0;A_Pending
44199;Application_1542022971;12;User_14;10;New credit;Not speficied;5000.0;A_Pending
44200;Application_1542022971;13;User_14;10;New credit;Not speficied;5000.0;A_Pending
44201;Application_1542022971;15;User_14;10;New credit;Not speficied;5000.0;A_Pending
44202;Application_1542022971;18;User_14;10;New credit;Not speficied;5000.0;A_Pending
44203;Application_1542022971;2;User_14;10;New credit;Not speficied;5000.0;A_Pending
44204;Application_1542022971;24;User_114;10;New credit;Not speficied;5000.0;A_Pending
44205;Application_1542022971;9;User_114;10;New credit;Not speficied;5000.0;A_Pending
44206;Application_1542022971;14;User_114;10;New credit;Not speficied;5000.0;A_Pending
44207;Application_1542022971;10;User_90;10;New credit;Not speficied;5000.0;A_Pending
44208;Application_1542022971;7;User_90;10;New credit;Not speficied;5000.0;A_Pending
44642;Application_1995359590;4;User_1;282;New credit;Existing loan takeover;20000.0;A_Denied
44643;Application_1995359590;8;User_1;282;New credit;Existing loan takeover;20000.0;A_Denied
