i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
201763;Application_306052151;15;User_32;161;New credit;Unknown;0.0;A_Pending
201764;Application_306052151;18;User_32;161;New credit;Unknown;0.0;A_Pending
201765;Application_306052151;2;User_32;161;New credit;Unknown;0.0;A_Pending
201766;Application_306052151;24;User_118;161;New credit;Unknown;0.0;A_Pending
201767;Application_306052151;9;User_118;161;New credit;Unknown;0.0;A_Pending
201768;Application_306052151;14;User_118;161;New credit;Unknown;0.0;A_Pending
201769;Application_306052151;19;User_90;161;New credit;Unknown;0.0;A_Pending
201770;Application_306052151;6;User_90;161;New credit;Unknown;0.0;A_Pending
201771;Application_306052151;24;User_120;161;New credit;Unknown;0.0;A_Pending
201772;Application_306052151;9;User_120;161;New credit;Unknown;0.0;A_Pending
201773;Application_306052151;10;User_90;161;New credit;Unknown;0.0;A_Pending
201774;Application_306052151;7;User_90;161;New credit;Unknown;0.0;A_Pending
203470;Application_891304388;4;User_1;2217;New credit;Not speficied;30000.0;A_Pending
203471;Application_891304388;8;User_1;2217;New credit;Not speficied;30000.0;A_Pending
203472;Application_891304388;3;User_1;2217;New credit;Not speficied;30000.0;A_Pending
203473;Application_891304388;20;User_27;2217;New credit;Not speficied;30000.0;A_Pending
203474;Application_891304388;0;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203475;Application_891304388;12;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203476;Application_891304388;13;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203477;Application_891304388;12;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203478;Application_891304388;13;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203479;Application_891304388;12;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203480;Application_891304388;13;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203481;Application_891304388;12;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203482;Application_891304388;13;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203483;Application_891304388;15;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203484;Application_891304388;15;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203485;Application_891304388;15;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203486;Application_891304388;15;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203487;Application_891304388;18;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203488;Application_891304388;2;User_16;2217;New credit;Not speficied;30000.0;A_Pending
203489;Application_891304388;12;User_15;2217;New credit;Not speficied;30000.0;A_Pending
203490;Application_891304388;13;User_15;2217;New credit;Not speficied;30000.0;A_Pending
203491;Application_891304388;15;User_15;2217;New credit;Not speficied;30000.0;A_Pending
203492;Application_891304388;24;User_126;2217;New credit;Not speficied;30000.0;A_Pending
203493;Application_891304388;9;User_126;2217;New credit;Not speficied;30000.0;A_Pending
203494;Application_891304388;14;User_126;2217;New credit;Not speficied;30000.0;A_Pending
203495;Application_891304388;19;User_87;2217;New credit;Not speficied;30000.0;A_Pending
203496;Application_891304388;6;User_87;2217;New credit;Not speficied;30000.0;A_Pending
203497;Application_891304388;24;User_126;2217;New credit;Not speficied;30000.0;A_Pending
203498;Application_891304388;9;User_126;2217;New credit;Not speficied;30000.0;A_Pending
203499;Application_891304388;10;User_83;2217;New credit;Not speficied;30000.0;A_Pending
203500;Application_891304388;7;User_83;2217;New credit;Not speficied;30000.0;A_Pending
205781;Application_785938822;4;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205782;Application_785938822;20;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205783;Application_785938822;3;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205784;Application_785938822;0;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205785;Application_785938822;12;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205786;Application_785938822;13;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205787;Application_785938822;12;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205788;Application_785938822;13;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205789;Application_785938822;15;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205790;Application_785938822;15;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205791;Application_785938822;18;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205792;Application_785938822;2;User_19;68;New credit;Other, see explanation;0.0;A_Pending
205793;Application_785938822;24;User_83;68;New credit;Other, see explanation;0.0;A_Pending
205794;Application_785938822;9;User_113;68;New credit;Other, see explanation;0.0;A_Pending
205795;Application_785938822;14;User_113;68;New credit;Other, see explanation;0.0;A_Pending
205796;Application_785938822;10;User_83;68;New credit;Other, see explanation;0.0;A_Pending
205797;Application_785938822;7;User_83;68;New credit;Other, see explanation;0.0;A_Pending
208304;Application_1960089660;4;User_45;2247;New credit;Unknown;0.0;A_Pending
208305;Application_1960089660;20;User_45;2247;New credit;Unknown;0.0;A_Pending
208306;Application_1960089660;3;User_45;2247;New credit;Unknown;0.0;A_Pending
208307;Application_1960089660;0;User_45;2247;New credit;Unknown;0.0;A_Pending
208308;Application_1960089660;12;User_45;2247;New credit;Unknown;0.0;A_Pending
208309;Application_1960089660;13;User_45;2247;New credit;Unknown;0.0;A_Pending
208310;Application_1960089660;12;User_45;2247;New credit;Unknown;0.0;A_Pending
208311;Application_1960089660;13;User_45;2247;New credit;Unknown;0.0;A_Pending
208312;Application_1960089660;15;User_45;2247;New credit;Unknown;0.0;A_Pending
208313;Application_1960089660;15;User_45;2247;New credit;Unknown;0.0;A_Pending
208314;Application_1960089660;18;User_45;2247;New credit;Unknown;0.0;A_Pending
208315;Application_1960089660;2;User_45;2247;New credit;Unknown;0.0;A_Pending
208316;Application_1960089660;24;User_99;2247;New credit;Unknown;0.0;A_Pending
208317;Application_1960089660;9;User_123;2247;New credit;Unknown;0.0;A_Pending
208318;Application_1960089660;14;User_123;2247;New credit;Unknown;0.0;A_Pending
208319;Application_1960089660;24;User_99;2247;New credit;Unknown;0.0;A_Pending
208320;Application_1960089660;10;User_99;2247;New credit;Unknown;0.0;A_Pending
208321;Application_1960089660;7;User_99;2247;New credit;Unknown;0.0;A_Pending
211087;Application_284027138;4;User_49;2258;New credit;Unknown;0.0;A_Denied
211088;Application_284027138;20;User_49;2258;New credit;Unknown;0.0;A_Denied
211089;Application_284027138;3;User_49;2258;New credit;Unknown;0.0;A_Denied
211090;Application_284027138;0;User_49;2258;New credit;Unknown;0.0;A_Denied
211091;Application_284027138;12;User_49;2258;New credit;Unknown;0.0;A_Denied
211092;Application_284027138;13;User_49;2258;New credit;Unknown;0.0;A_Denied
211093;Application_284027138;12;User_49;2258;New credit;Unknown;0.0;A_Denied
211094;Application_284027138;13;User_49;2258;New credit;Unknown;0.0;A_Denied
211095;Application_284027138;12;User_49;2258;New credit;Unknown;0.0;A_Denied
211096;Application_284027138;13;User_49;2258;New credit;Unknown;0.0;A_Denied
211097;Application_284027138;12;User_49;2258;New credit;Unknown;0.0;A_Denied
211098;Application_284027138;13;User_49;2258;New credit;Unknown;0.0;A_Denied
211099;Application_284027138;11;User_49;2258;New credit;Unknown;0.0;A_Denied
211100;Application_284027138;11;User_49;2258;New credit;Unknown;0.0;A_Denied
211101;Application_284027138;15;User_49;2258;New credit;Unknown;0.0;A_Denied
211102;Application_284027138;15;User_49;2258;New credit;Unknown;0.0;A_Denied
211103;Application_284027138;18;User_49;2258;New credit;Unknown;0.0;A_Denied
211104;Application_284027138;2;User_49;2258;New credit;Unknown;0.0;A_Denied
211105;Application_284027138;24;User_68;2258;New credit;Unknown;0.0;A_Denied
211106;Application_284027138;9;User_122;2258;New credit;Unknown;0.0;A_Denied
211107;Application_284027138;14;User_122;2258;New credit;Unknown;0.0;A_Denied
211108;Application_284027138;5;User_68;2258;New credit;Unknown;0.0;A_Denied
211156;Application_1809020881;4;User_1;2260;New credit;Home improvement;5000.0;A_Pending
211157;Application_1809020881;8;User_1;2260;New credit;Home improvement;5000.0;A_Pending
211158;Application_1809020881;3;User_1;2260;New credit;Home improvement;5000.0;A_Pending
211159;Application_1809020881;20;User_71;2260;New credit;Home improvement;5000.0;A_Pending
211160;Application_1809020881;0;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211161;Application_1809020881;12;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211162;Application_1809020881;13;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211163;Application_1809020881;12;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211164;Application_1809020881;13;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211165;Application_1809020881;12;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211166;Application_1809020881;13;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211167;Application_1809020881;11;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211168;Application_1809020881;11;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211169;Application_1809020881;15;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211170;Application_1809020881;18;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211171;Application_1809020881;2;User_47;2260;New credit;Home improvement;5000.0;A_Pending
211172;Application_1809020881;24;User_127;2260;New credit;Home improvement;5000.0;A_Pending
211173;Application_1809020881;9;User_127;2260;New credit;Home improvement;5000.0;A_Pending
211174;Application_1809020881;14;User_127;2260;New credit;Home improvement;5000.0;A_Pending
211175;Application_1809020881;10;User_95;2260;New credit;Home improvement;5000.0;A_Pending
211176;Application_1809020881;7;User_95;2260;New credit;Home improvement;5000.0;A_Pending
212906;Application_1025306225;4;User_1;138;New credit;Home improvement;12000.0;A_Pending
212907;Application_1025306225;8;User_1;138;New credit;Home improvement;12000.0;A_Pending
212908;Application_1025306225;3;User_1;138;New credit;Home improvement;12000.0;A_Pending
212909;Application_1025306225;0;User_15;138;New credit;Home improvement;12000.0;A_Pending
212910;Application_1025306225;12;User_15;138;New credit;Home improvement;12000.0;A_Pending
212911;Application_1025306225;13;User_15;138;New credit;Home improvement;12000.0;A_Pending
212912;Application_1025306225;12;User_15;138;New credit;Home improvement;12000.0;A_Pending
212913;Application_1025306225;13;User_15;138;New credit;Home improvement;12000.0;A_Pending
212914;Application_1025306225;15;User_15;138;New credit;Home improvement;12000.0;A_Pending
212915;Application_1025306225;15;User_15;138;New credit;Home improvement;12000.0;A_Pending
212916;Application_1025306225;18;User_15;138;New credit;Home improvement;12000.0;A_Pending
212917;Application_1025306225;2;User_15;138;New credit;Home improvement;12000.0;A_Pending
212918;Application_1025306225;24;User_90;138;New credit;Home improvement;12000.0;A_Pending
212919;Application_1025306225;9;User_121;138;New credit;Home improvement;12000.0;A_Pending
212920;Application_1025306225;14;User_121;138;New credit;Home improvement;12000.0;A_Pending
212921;Application_1025306225;19;User_90;138;New credit;Home improvement;12000.0;A_Pending
212922;Application_1025306225;6;User_90;138;New credit;Home improvement;12000.0;A_Pending
212923;Application_1025306225;24;User_117;138;New credit;Home improvement;12000.0;A_Pending
212924;Application_1025306225;9;User_117;138;New credit;Home improvement;12000.0;A_Pending
212925;Application_1025306225;10;User_90;138;New credit;Home improvement;12000.0;A_Pending
212926;Application_1025306225;7;User_90;138;New credit;Home improvement;12000.0;A_Pending
215044;Application_92076510;4;User_1;171;New credit;Home improvement;10000.0;A_Pending
215045;Application_92076510;8;User_1;171;New credit;Home improvement;10000.0;A_Pending
215046;Application_92076510;3;User_1;171;New credit;Home improvement;10000.0;A_Pending
215047;Application_92076510;0;User_3;171;New credit;Home improvement;10000.0;A_Pending
215048;Application_92076510;12;User_3;171;New credit;Home improvement;10000.0;A_Pending
215049;Application_92076510;13;User_3;171;New credit;Home improvement;10000.0;A_Pending
215050;Application_92076510;12;User_3;171;New credit;Home improvement;10000.0;A_Pending
215051;Application_92076510;13;User_3;171;New credit;Home improvement;10000.0;A_Pending
215052;Application_92076510;15;User_3;171;New credit;Home improvement;10000.0;A_Pending
215053;Application_92076510;15;User_3;171;New credit;Home improvement;10000.0;A_Pending
215054;Application_92076510;18;User_3;171;New credit;Home improvement;10000.0;A_Pending
215055;Application_92076510;2;User_3;171;New credit;Home improvement;10000.0;A_Pending
215056;Application_92076510;24;User_30;171;New credit;Home improvement;10000.0;A_Pending
215057;Application_92076510;9;User_123;171;New credit;Home improvement;10000.0;A_Pending
215058;Application_92076510;14;User_123;171;New credit;Home improvement;10000.0;A_Pending
215059;Application_92076510;19;User_30;171;New credit;Home improvement;10000.0;A_Pending
215060;Application_92076510;6;User_30;171;New credit;Home improvement;10000.0;A_Pending
215061;Application_92076510;10;User_107;171;New credit;Home improvement;10000.0;A_Pending
215062;Application_92076510;7;User_107;171;New credit;Home improvement;10000.0;A_Pending
216056;Application_1671157833;4;User_24;419;New credit;Unknown;0.0;A_Pending
216057;Application_1671157833;20;User_24;419;New credit;Unknown;0.0;A_Pending
216058;Application_1671157833;3;User_24;419;New credit;Unknown;0.0;A_Pending
216059;Application_1671157833;0;User_24;419;New credit;Unknown;0.0;A_Pending
216060;Application_1671157833;12;User_24;419;New credit;Unknown;0.0;A_Pending
216061;Application_1671157833;13;User_24;419;New credit;Unknown;0.0;A_Pending
216062;Application_1671157833;12;User_24;419;New credit;Unknown;0.0;A_Pending
216063;Application_1671157833;13;User_24;419;New credit;Unknown;0.0;A_Pending
216064;Application_1671157833;15;User_24;419;New credit;Unknown;0.0;A_Pending
216065;Application_1671157833;18;User_24;419;New credit;Unknown;0.0;A_Pending
216066;Application_1671157833;2;User_24;419;New credit;Unknown;0.0;A_Pending
216067;Application_1671157833;11;User_24;419;New credit;Unknown;0.0;A_Pending
216068;Application_1671157833;24;User_95;419;New credit;Unknown;0.0;A_Pending
216069;Application_1671157833;9;User_123;419;New credit;Unknown;0.0;A_Pending
216070;Application_1671157833;14;User_123;419;New credit;Unknown;0.0;A_Pending
216071;Application_1671157833;10;User_95;419;New credit;Unknown;0.0;A_Pending
216072;Application_1671157833;7;User_95;419;New credit;Unknown;0.0;A_Pending
217319;Application_1256672128;4;User_21;1006;New credit;Unknown;0.0;A_Pending
217320;Application_1256672128;20;User_21;1006;New credit;Unknown;0.0;A_Pending
217321;Application_1256672128;3;User_21;1006;New credit;Unknown;0.0;A_Pending
217322;Application_1256672128;0;User_21;1006;New credit;Unknown;0.0;A_Pending
217323;Application_1256672128;12;User_21;1006;New credit;Unknown;0.0;A_Pending
217324;Application_1256672128;13;User_21;1006;New credit;Unknown;0.0;A_Pending
217325;Application_1256672128;12;User_21;1006;New credit;Unknown;0.0;A_Pending
217326;Application_1256672128;13;User_21;1006;New credit;Unknown;0.0;A_Pending
217327;Application_1256672128;11;User_21;1006;New credit;Unknown;0.0;A_Pending
217328;Application_1256672128;15;User_21;1006;New credit;Unknown;0.0;A_Pending
217329;Application_1256672128;18;User_21;1006;New credit;Unknown;0.0;A_Pending
217330;Application_1256672128;2;User_21;1006;New credit;Unknown;0.0;A_Pending
217331;Application_1256672128;24;User_29;1006;New credit;Unknown;0.0;A_Pending
217332;Application_1256672128;9;User_116;1006;New credit;Unknown;0.0;A_Pending
217333;Application_1256672128;14;User_116;1006;New credit;Unknown;0.0;A_Pending
217334;Application_1256672128;19;User_18;1006;New credit;Unknown;0.0;A_Pending
217335;Application_1256672128;6;User_29;1006;New credit;Unknown;0.0;A_Pending
217336;Application_1256672128;24;User_29;1006;New credit;Unknown;0.0;A_Pending
217337;Application_1256672128;9;User_18;1006;New credit;Unknown;0.0;A_Pending
217338;Application_1256672128;10;User_29;1006;New credit;Unknown;0.0;A_Pending
217339;Application_1256672128;7;User_29;1006;New credit;Unknown;0.0;A_Pending
217372;Application_1395998500;4;User_1;138;New credit;Existing loan takeover;53000.0;A_Pending
217373;Application_1395998500;8;User_1;138;New credit;Existing loan takeover;53000.0;A_Pending
217374;Application_1395998500;3;User_1;138;New credit;Existing loan takeover;53000.0;A_Pending
217375;Application_1395998500;0;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217376;Application_1395998500;12;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217377;Application_1395998500;13;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217378;Application_1395998500;12;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217379;Application_1395998500;13;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217380;Application_1395998500;15;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217381;Application_1395998500;15;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217382;Application_1395998500;18;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217383;Application_1395998500;2;User_19;138;New credit;Existing loan takeover;53000.0;A_Pending
217384;Application_1395998500;24;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
217385;Application_1395998500;9;User_122;138;New credit;Existing loan takeover;53000.0;A_Pending
217386;Application_1395998500;14;User_122;138;New credit;Existing loan takeover;53000.0;A_Pending
217387;Application_1395998500;19;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
217388;Application_1395998500;6;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
217389;Application_1395998500;24;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
217390;Application_1395998500;9;User_125;138;New credit;Existing loan takeover;53000.0;A_Pending
217391;Application_1395998500;10;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
217392;Application_1395998500;7;User_95;138;New credit;Existing loan takeover;53000.0;A_Pending
218368;Application_1648156250;4;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218369;Application_1648156250;20;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218370;Application_1648156250;3;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218371;Application_1648156250;0;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218372;Application_1648156250;12;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218373;Application_1648156250;13;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218374;Application_1648156250;12;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218375;Application_1648156250;13;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218376;Application_1648156250;15;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218377;Application_1648156250;15;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218378;Application_1648156250;18;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218379;Application_1648156250;2;User_28;68;New credit;Other, see explanation;6000.0;A_Pending
218380;Application_1648156250;24;User_126;68;New credit;Other, see explanation;6000.0;A_Pending
218381;Application_1648156250;9;User_126;68;New credit;Other, see explanation;6000.0;A_Pending
218382;Application_1648156250;14;User_126;68;New credit;Other, see explanation;6000.0;A_Pending
218383;Application_1648156250;10;User_29;68;New credit;Other, see explanation;6000.0;A_Pending
218384;Application_1648156250;7;User_29;68;New credit;Other, see explanation;6000.0;A_Pending
219176;Application_1836154669;4;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219177;Application_1836154669;20;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219178;Application_1836154669;3;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219179;Application_1836154669;0;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219180;Application_1836154669;12;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219181;Application_1836154669;13;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219182;Application_1836154669;12;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219183;Application_1836154669;13;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219184;Application_1836154669;12;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219185;Application_1836154669;13;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219186;Application_1836154669;12;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219187;Application_1836154669;13;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219188;Application_1836154669;15;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219189;Application_1836154669;15;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219190;Application_1836154669;15;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219191;Application_1836154669;15;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219192;Application_1836154669;18;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219193;Application_1836154669;2;User_14;1011;New credit;Other, see explanation;50000.0;A_Pending
219194;Application_1836154669;24;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219195;Application_1836154669;9;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219196;Application_1836154669;14;User_27;1011;New credit;Other, see explanation;50000.0;A_Pending
219197;Application_1836154669;19;User_109;1011;New credit;Other, see explanation;50000.0;A_Pending
219198;Application_1836154669;6;User_109;1011;New credit;Other, see explanation;50000.0;A_Pending
219199;Application_1836154669;24;User_125;1011;New credit;Other, see explanation;50000.0;A_Pending
219200;Application_1836154669;9;User_125;1011;New credit;Other, see explanation;50000.0;A_Pending
219201;Application_1836154669;10;User_109;1011;New credit;Other, see explanation;50000.0;A_Pending
219202;Application_1836154669;7;User_109;1011;New credit;Other, see explanation;50000.0;A_Pending
219883;Application_1723552040;4;User_21;1008;New credit;Unknown;0.0;A_Pending
219884;Application_1723552040;20;User_21;1008;New credit;Unknown;0.0;A_Pending
219885;Application_1723552040;3;User_21;1008;New credit;Unknown;0.0;A_Pending
219886;Application_1723552040;0;User_21;1008;New credit;Unknown;0.0;A_Pending
219887;Application_1723552040;12;User_21;1008;New credit;Unknown;0.0;A_Pending
219888;Application_1723552040;13;User_21;1008;New credit;Unknown;0.0;A_Pending
219889;Application_1723552040;12;User_21;1008;New credit;Unknown;0.0;A_Pending
219890;Application_1723552040;13;User_21;1008;New credit;Unknown;0.0;A_Pending
219891;Application_1723552040;11;User_21;1008;New credit;Unknown;0.0;A_Pending
219892;Application_1723552040;12;User_21;1008;New credit;Unknown;0.0;A_Pending
219893;Application_1723552040;13;User_21;1008;New credit;Unknown;0.0;A_Pending
219894;Application_1723552040;15;User_21;1008;New credit;Unknown;0.0;A_Pending
219895;Application_1723552040;15;User_21;1008;New credit;Unknown;0.0;A_Pending
219896;Application_1723552040;18;User_21;1008;New credit;Unknown;0.0;A_Pending
219897;Application_1723552040;2;User_21;1008;New credit;Unknown;0.0;A_Pending
219898;Application_1723552040;24;User_95;1008;New credit;Unknown;0.0;A_Pending
219899;Application_1723552040;9;User_125;1008;New credit;Unknown;0.0;A_Pending
219900;Application_1723552040;14;User_125;1008;New credit;Unknown;0.0;A_Pending
219901;Application_1723552040;10;User_95;1008;New credit;Unknown;0.0;A_Pending
219902;Application_1723552040;7;User_95;1008;New credit;Unknown;0.0;A_Pending
221003;Application_833235744;4;User_1;138;New credit;Car;15000.0;A_Pending
221004;Application_833235744;8;User_1;138;New credit;Car;15000.0;A_Pending
221005;Application_833235744;3;User_1;138;New credit;Car;15000.0;A_Pending
221006;Application_833235744;0;User_39;138;New credit;Car;15000.0;A_Pending
221007;Application_833235744;12;User_39;138;New credit;Car;15000.0;A_Pending
221008;Application_833235744;13;User_39;138;New credit;Car;15000.0;A_Pending
221009;Application_833235744;12;User_39;138;New credit;Car;15000.0;A_Pending
221010;Application_833235744;13;User_39;138;New credit;Car;15000.0;A_Pending
221011;Application_833235744;15;User_39;138;New credit;Car;15000.0;A_Pending
221012;Application_833235744;15;User_39;138;New credit;Car;15000.0;A_Pending
221013;Application_833235744;18;User_39;138;New credit;Car;15000.0;A_Pending
221014;Application_833235744;2;User_39;138;New credit;Car;15000.0;A_Pending
221015;Application_833235744;24;User_125;138;New credit;Car;15000.0;A_Pending
221016;Application_833235744;9;User_125;138;New credit;Car;15000.0;A_Pending
221017;Application_833235744;14;User_125;138;New credit;Car;15000.0;A_Pending
221018;Application_833235744;19;User_102;138;New credit;Car;15000.0;A_Pending
221019;Application_833235744;6;User_102;138;New credit;Car;15000.0;A_Pending
221020;Application_833235744;24;User_117;138;New credit;Car;15000.0;A_Pending
221021;Application_833235744;9;User_117;138;New credit;Car;15000.0;A_Pending
221022;Application_833235744;10;User_102;138;New credit;Car;15000.0;A_Pending
221023;Application_833235744;7;User_102;138;New credit;Car;15000.0;A_Pending
221851;Application_80681735;4;User_1;833;New credit;Remaining debt home;16500.0;A_Pending
221852;Application_80681735;8;User_1;833;New credit;Remaining debt home;16500.0;A_Pending
221853;Application_80681735;3;User_1;833;New credit;Remaining debt home;16500.0;A_Pending
221854;Application_80681735;20;User_7;833;New credit;Remaining debt home;16500.0;A_Pending
221855;Application_80681735;0;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221856;Application_80681735;12;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221857;Application_80681735;13;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221858;Application_80681735;12;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221859;Application_80681735;13;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221860;Application_80681735;12;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221861;Application_80681735;13;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221862;Application_80681735;15;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221863;Application_80681735;15;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221864;Application_80681735;15;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221865;Application_80681735;18;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221866;Application_80681735;2;User_49;833;New credit;Remaining debt home;16500.0;A_Pending
221867;Application_80681735;24;User_68;833;New credit;Remaining debt home;16500.0;A_Pending
221868;Application_80681735;9;User_123;833;New credit;Remaining debt home;16500.0;A_Pending
221869;Application_80681735;14;User_123;833;New credit;Remaining debt home;16500.0;A_Pending
221870;Application_80681735;10;User_68;833;New credit;Remaining debt home;16500.0;A_Pending
221871;Application_80681735;7;User_68;833;New credit;Remaining debt home;16500.0;A_Pending
222097;Application_619394730;4;User_1;157;New credit;Car;24000.0;A_Pending
222098;Application_619394730;8;User_1;157;New credit;Car;24000.0;A_Pending
222099;Application_619394730;3;User_1;157;New credit;Car;24000.0;A_Pending
222100;Application_619394730;0;User_21;157;New credit;Car;24000.0;A_Pending
222101;Application_619394730;12;User_21;157;New credit;Car;24000.0;A_Pending
222102;Application_619394730;13;User_21;157;New credit;Car;24000.0;A_Pending
222103;Application_619394730;12;User_21;157;New credit;Car;24000.0;A_Pending
222104;Application_619394730;13;User_21;157;New credit;Car;24000.0;A_Pending
222105;Application_619394730;15;User_21;157;New credit;Car;24000.0;A_Pending
222106;Application_619394730;15;User_21;157;New credit;Car;24000.0;A_Pending
222107;Application_619394730;18;User_21;157;New credit;Car;24000.0;A_Pending
222108;Application_619394730;2;User_21;157;New credit;Car;24000.0;A_Pending
222109;Application_619394730;24;User_123;157;New credit;Car;24000.0;A_Pending
222110;Application_619394730;9;User_123;157;New credit;Car;24000.0;A_Pending
222111;Application_619394730;14;User_123;157;New credit;Car;24000.0;A_Pending
222112;Application_619394730;10;User_90;157;New credit;Car;24000.0;A_Pending
222113;Application_619394730;7;User_90;157;New credit;Car;24000.0;A_Pending
222626;Application_1639271434;4;User_14;68;New credit;Car;15000.0;A_Pending
222627;Application_1639271434;20;User_14;68;New credit;Car;15000.0;A_Pending
222628;Application_1639271434;3;User_14;68;New credit;Car;15000.0;A_Pending
222629;Application_1639271434;0;User_14;68;New credit;Car;15000.0;A_Pending
222630;Application_1639271434;12;User_14;68;New credit;Car;15000.0;A_Pending
222631;Application_1639271434;13;User_14;68;New credit;Car;15000.0;A_Pending
222632;Application_1639271434;12;User_14;68;New credit;Car;15000.0;A_Pending
222633;Application_1639271434;13;User_14;68;New credit;Car;15000.0;A_Pending
222634;Application_1639271434;15;User_14;68;New credit;Car;15000.0;A_Pending
