index;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
176946;Application_2057503198;2;User_48;2052;New credit;Home improvement;15000.0;A_Cancelled
176947;Application_2057503198;24;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176948;Application_2057503198;9;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176949;Application_2057503198;14;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176950;Application_2057503198;19;User_2;2052;New credit;Home improvement;15000.0;A_Cancelled
176951;Application_2057503198;6;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176952;Application_2057503198;12;User_3;2052;New credit;Home improvement;15000.0;A_Cancelled
176953;Application_2057503198;13;User_3;2052;New credit;Home improvement;15000.0;A_Cancelled
176954;Application_2057503198;16;User_3;2052;New credit;Home improvement;15000.0;A_Cancelled
176955;Application_2057503198;24;User_121;2052;New credit;Home improvement;15000.0;A_Cancelled
176956;Application_2057503198;9;User_121;2052;New credit;Home improvement;15000.0;A_Cancelled
176957;Application_2057503198;14;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176958;Application_2057503198;19;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176959;Application_2057503198;6;User_90;2052;New credit;Home improvement;15000.0;A_Cancelled
176960;Application_2057503198;12;User_2;2052;New credit;Home improvement;15000.0;A_Cancelled
176961;Application_2057503198;13;User_2;2052;New credit;Home improvement;15000.0;A_Cancelled
176962;Application_2057503198;16;User_2;2052;New credit;Home improvement;15000.0;A_Cancelled
176963;Application_2057503198;1;User_2;2052;New credit;Home improvement;15000.0;A_Cancelled
179514;Application_489770374;4;User_1;605;New credit;Existing loan takeover;41000.0;A_Pending
179515;Application_489770374;8;User_1;605;New credit;Existing loan takeover;41000.0;A_Pending
179516;Application_489770374;21;User_15;605;New credit;Existing loan takeover;41000.0;A_Pending
179517;Application_489770374;20;User_15;605;New credit;Existing loan takeover;41000.0;A_Pending
179518;Application_489770374;3;User_15;605;New credit;Existing loan takeover;41000.0;A_Pending
179519;Application_489770374;0;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179520;Application_489770374;12;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179521;Application_489770374;13;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179522;Application_489770374;15;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179523;Application_489770374;18;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179524;Application_489770374;2;User_18;605;New credit;Existing loan takeover;41000.0;A_Pending
179525;Application_489770374;12;User_17;605;New credit;Existing loan takeover;41000.0;A_Pending
179526;Application_489770374;13;User_17;605;New credit;Existing loan takeover;41000.0;A_Pending
179527;Application_489770374;15;User_17;605;New credit;Existing loan takeover;41000.0;A_Pending
179528;Application_489770374;24;User_87;605;New credit;Existing loan takeover;41000.0;A_Pending
179529;Application_489770374;9;User_2;605;New credit;Existing loan takeover;41000.0;A_Pending
179530;Application_489770374;14;User_2;605;New credit;Existing loan takeover;41000.0;A_Pending
179531;Application_489770374;19;User_87;605;New credit;Existing loan takeover;41000.0;A_Pending
179532;Application_489770374;6;User_87;605;New credit;Existing loan takeover;41000.0;A_Pending
179533;Application_489770374;12;User_46;605;New credit;Existing loan takeover;41000.0;A_Pending
179534;Application_489770374;13;User_46;605;New credit;Existing loan takeover;41000.0;A_Pending
179535;Application_489770374;15;User_46;605;New credit;Existing loan takeover;41000.0;A_Pending
179536;Application_489770374;24;User_83;605;New credit;Existing loan takeover;41000.0;A_Pending
179537;Application_489770374;9;User_112;605;New credit;Existing loan takeover;41000.0;A_Pending
179538;Application_489770374;14;User_83;605;New credit;Existing loan takeover;41000.0;A_Pending
179539;Application_489770374;19;User_83;605;New credit;Existing loan takeover;41000.0;A_Pending
179540;Application_489770374;6;User_83;605;New credit;Existing loan takeover;41000.0;A_Pending
179541;Application_489770374;24;User_68;605;New credit;Existing loan takeover;41000.0;A_Pending
179542;Application_489770374;9;User_23;605;New credit;Existing loan takeover;41000.0;A_Pending
179543;Application_489770374;10;User_68;605;New credit;Existing loan takeover;41000.0;A_Pending
179544;Application_489770374;7;User_68;605;New credit;Existing loan takeover;41000.0;A_Pending
181638;Application_1590046911;4;User_1;2088;New credit;Home improvement;10000.0;A_Pending
181639;Application_1590046911;8;User_1;2088;New credit;Home improvement;10000.0;A_Pending
181640;Application_1590046911;21;User_26;2088;New credit;Home improvement;10000.0;A_Pending
181641;Application_1590046911;20;User_26;2088;New credit;Home improvement;10000.0;A_Pending
181642;Application_1590046911;3;User_26;2088;New credit;Home improvement;10000.0;A_Pending
181643;Application_1590046911;20;User_41;2088;New credit;Home improvement;10000.0;A_Pending
181644;Application_1590046911;0;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181645;Application_1590046911;12;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181646;Application_1590046911;13;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181647;Application_1590046911;15;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181648;Application_1590046911;18;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181649;Application_1590046911;2;User_37;2088;New credit;Home improvement;10000.0;A_Pending
181650;Application_1590046911;12;User_71;2088;New credit;Home improvement;10000.0;A_Pending
181651;Application_1590046911;13;User_71;2088;New credit;Home improvement;10000.0;A_Pending
181652;Application_1590046911;15;User_71;2088;New credit;Home improvement;10000.0;A_Pending
181653;Application_1590046911;24;User_118;2088;New credit;Home improvement;10000.0;A_Pending
181654;Application_1590046911;9;User_118;2088;New credit;Home improvement;10000.0;A_Pending
181655;Application_1590046911;14;User_118;2088;New credit;Home improvement;10000.0;A_Pending
181656;Application_1590046911;19;User_41;2088;New credit;Home improvement;10000.0;A_Pending
181657;Application_1590046911;6;User_100;2088;New credit;Home improvement;10000.0;A_Pending
181658;Application_1590046911;11;User_32;2088;New credit;Home improvement;10000.0;A_Pending
181659;Application_1590046911;12;User_32;2088;New credit;Home improvement;10000.0;A_Pending
181660;Application_1590046911;13;User_32;2088;New credit;Home improvement;10000.0;A_Pending
181661;Application_1590046911;15;User_32;2088;New credit;Home improvement;10000.0;A_Pending
181662;Application_1590046911;24;User_117;2088;New credit;Home improvement;10000.0;A_Pending
181663;Application_1590046911;9;User_117;2088;New credit;Home improvement;10000.0;A_Pending
181664;Application_1590046911;14;User_101;2088;New credit;Home improvement;10000.0;A_Pending
181665;Application_1590046911;19;User_101;2088;New credit;Home improvement;10000.0;A_Pending
181666;Application_1590046911;6;User_101;2088;New credit;Home improvement;10000.0;A_Pending
181667;Application_1590046911;24;User_41;2088;New credit;Home improvement;10000.0;A_Pending
181668;Application_1590046911;9;User_41;2088;New credit;Home improvement;10000.0;A_Pending
181669;Application_1590046911;10;User_102;2088;New credit;Home improvement;10000.0;A_Pending
181670;Application_1590046911;7;User_102;2088;New credit;Home improvement;10000.0;A_Pending
182682;Application_131383905;4;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182683;Application_131383905;20;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182684;Application_131383905;3;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182685;Application_131383905;0;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182686;Application_131383905;12;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182687;Application_131383905;13;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182688;Application_131383905;15;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182689;Application_131383905;18;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182690;Application_131383905;2;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182691;Application_131383905;12;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182692;Application_131383905;13;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182693;Application_131383905;15;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182694;Application_131383905;12;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182695;Application_131383905;13;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182696;Application_131383905;15;User_71;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182697;Application_131383905;24;User_99;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182698;Application_131383905;9;User_116;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182699;Application_131383905;14;User_116;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182700;Application_131383905;19;User_99;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182701;Application_131383905;6;User_99;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182702;Application_131383905;17;User_138;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182703;Application_131383905;17;User_138;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182704;Application_131383905;18;User_138;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182705;Application_131383905;24;User_27;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182706;Application_131383905;9;User_27;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182707;Application_131383905;19;User_99;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182708;Application_131383905;6;User_99;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
182709;Application_131383905;1;User_10;2101;New credit;Existing loan takeover;23500.0;A_Cancelled
186212;Application_1485106939;4;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186213;Application_1485106939;20;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186214;Application_1485106939;3;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186215;Application_1485106939;0;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186216;Application_1485106939;12;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186217;Application_1485106939;13;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186218;Application_1485106939;15;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186219;Application_1485106939;18;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186220;Application_1485106939;2;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186221;Application_1485106939;24;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186222;Application_1485106939;9;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186223;Application_1485106939;19;User_2;2128;New credit;Unknown;0.0;A_Cancelled
186224;Application_1485106939;6;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186225;Application_1485106939;12;User_76;2128;New credit;Unknown;0.0;A_Cancelled
186226;Application_1485106939;13;User_76;2128;New credit;Unknown;0.0;A_Cancelled
186227;Application_1485106939;16;User_76;2128;New credit;Unknown;0.0;A_Cancelled
186228;Application_1485106939;24;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186229;Application_1485106939;9;User_112;2128;New credit;Unknown;0.0;A_Cancelled
186230;Application_1485106939;19;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186231;Application_1485106939;6;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186232;Application_1485106939;24;User_116;2128;New credit;Unknown;0.0;A_Cancelled
186233;Application_1485106939;9;User_116;2128;New credit;Unknown;0.0;A_Cancelled
186234;Application_1485106939;19;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186235;Application_1485106939;6;User_75;2128;New credit;Unknown;0.0;A_Cancelled
186236;Application_1485106939;24;User_121;2128;New credit;Unknown;0.0;A_Cancelled
186237;Application_1485106939;9;User_121;2128;New credit;Unknown;0.0;A_Cancelled
186238;Application_1485106939;19;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186239;Application_1485106939;6;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186240;Application_1485106939;12;User_53;2128;New credit;Unknown;0.0;A_Cancelled
186241;Application_1485106939;13;User_53;2128;New credit;Unknown;0.0;A_Cancelled
186242;Application_1485106939;15;User_53;2128;New credit;Unknown;0.0;A_Cancelled
186243;Application_1485106939;24;User_125;2128;New credit;Unknown;0.0;A_Cancelled
186244;Application_1485106939;9;User_125;2128;New credit;Unknown;0.0;A_Cancelled
186245;Application_1485106939;14;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186246;Application_1485106939;19;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186247;Application_1485106939;6;User_30;2128;New credit;Unknown;0.0;A_Cancelled
186248;Application_1485106939;1;User_2;2128;New credit;Unknown;0.0;A_Cancelled
188387;Application_2050920629;4;User_1;2141;New credit;Car;10500.0;A_Cancelled
188388;Application_2050920629;8;User_1;2141;New credit;Car;10500.0;A_Cancelled
188389;Application_2050920629;21;User_28;2141;New credit;Car;10500.0;A_Cancelled
188390;Application_2050920629;20;User_28;2141;New credit;Car;10500.0;A_Cancelled
188391;Application_2050920629;3;User_28;2141;New credit;Car;10500.0;A_Cancelled
188392;Application_2050920629;0;User_28;2141;New credit;Car;10500.0;A_Cancelled
188393;Application_2050920629;12;User_28;2141;New credit;Car;10500.0;A_Cancelled
188394;Application_2050920629;13;User_28;2141;New credit;Car;10500.0;A_Cancelled
188395;Application_2050920629;15;User_28;2141;New credit;Car;10500.0;A_Cancelled
188396;Application_2050920629;18;User_28;2141;New credit;Car;10500.0;A_Cancelled
188397;Application_2050920629;2;User_28;2141;New credit;Car;10500.0;A_Cancelled
188398;Application_2050920629;24;User_75;2141;New credit;Car;10500.0;A_Cancelled
188399;Application_2050920629;9;User_116;2141;New credit;Car;10500.0;A_Cancelled
188400;Application_2050920629;14;User_116;2141;New credit;Car;10500.0;A_Cancelled
188401;Application_2050920629;24;User_75;2141;New credit;Car;10500.0;A_Cancelled
188402;Application_2050920629;19;User_2;2141;New credit;Car;10500.0;A_Cancelled
188403;Application_2050920629;6;User_75;2141;New credit;Car;10500.0;A_Cancelled
188404;Application_2050920629;24;User_2;2141;New credit;Car;10500.0;A_Cancelled
188405;Application_2050920629;9;User_2;2141;New credit;Car;10500.0;A_Cancelled
188406;Application_2050920629;19;User_75;2141;New credit;Car;10500.0;A_Cancelled
188407;Application_2050920629;6;User_75;2141;New credit;Car;10500.0;A_Cancelled
188408;Application_2050920629;1;User_53;2141;New credit;Car;10500.0;A_Cancelled
195656;Application_250858232;4;User_1;2183;New credit;Other, see explanation;25000.0;A_Pending
195657;Application_250858232;8;User_1;2183;New credit;Other, see explanation;25000.0;A_Pending
195658;Application_250858232;21;User_26;2183;New credit;Other, see explanation;25000.0;A_Pending
195659;Application_250858232;20;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195660;Application_250858232;3;User_26;2183;New credit;Other, see explanation;25000.0;A_Pending
195661;Application_250858232;0;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195662;Application_250858232;12;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195663;Application_250858232;13;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195664;Application_250858232;12;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195665;Application_250858232;13;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195666;Application_250858232;15;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195667;Application_250858232;15;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195668;Application_250858232;18;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195669;Application_250858232;2;User_32;2183;New credit;Other, see explanation;25000.0;A_Pending
195670;Application_250858232;12;User_38;2183;New credit;Other, see explanation;25000.0;A_Pending
195671;Application_250858232;13;User_38;2183;New credit;Other, see explanation;25000.0;A_Pending
195672;Application_250858232;15;User_38;2183;New credit;Other, see explanation;25000.0;A_Pending
195673;Application_250858232;24;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195674;Application_250858232;9;User_123;2183;New credit;Other, see explanation;25000.0;A_Pending
195675;Application_250858232;14;User_123;2183;New credit;Other, see explanation;25000.0;A_Pending
195676;Application_250858232;19;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195677;Application_250858232;6;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195678;Application_250858232;24;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195679;Application_250858232;9;User_51;2183;New credit;Other, see explanation;25000.0;A_Pending
195680;Application_250858232;24;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195681;Application_250858232;24;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195682;Application_250858232;19;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195683;Application_250858232;6;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195684;Application_250858232;24;User_122;2183;New credit;Other, see explanation;25000.0;A_Pending
195685;Application_250858232;9;User_122;2183;New credit;Other, see explanation;25000.0;A_Pending
195686;Application_250858232;19;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195687;Application_250858232;6;User_99;2183;New credit;Other, see explanation;25000.0;A_Pending
195688;Application_250858232;10;User_128;2183;New credit;Other, see explanation;25000.0;A_Pending
195689;Application_250858232;7;User_128;2183;New credit;Other, see explanation;25000.0;A_Pending
206232;Application_158116531;4;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206233;Application_158116531;20;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206234;Application_158116531;3;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206235;Application_158116531;0;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206236;Application_158116531;12;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206237;Application_158116531;13;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206238;Application_158116531;15;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206239;Application_158116531;18;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206240;Application_158116531;2;User_27;2234;New credit;Home improvement;25000.0;A_Denied
206241;Application_158116531;12;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206242;Application_158116531;13;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206243;Application_158116531;12;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206244;Application_158116531;13;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206245;Application_158116531;15;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206246;Application_158116531;15;User_4;2234;New credit;Home improvement;25000.0;A_Denied
206247;Application_158116531;24;User_83;2234;New credit;Home improvement;25000.0;A_Denied
206248;Application_158116531;9;User_123;2234;New credit;Home improvement;25000.0;A_Denied
206249;Application_158116531;14;User_123;2234;New credit;Home improvement;25000.0;A_Denied
206250;Application_158116531;17;User_144;2234;New credit;Home improvement;25000.0;A_Denied
206251;Application_158116531;24;User_83;2234;New credit;Home improvement;25000.0;A_Denied
206252;Application_158116531;5;User_83;2234;New credit;Home improvement;25000.0;A_Denied
212957;Application_393156612;4;User_1;605;New credit;Car;20000.0;A_Pending
212958;Application_393156612;8;User_1;605;New credit;Car;20000.0;A_Pending
212959;Application_393156612;21;User_5;605;New credit;Car;20000.0;A_Pending
212960;Application_393156612;20;User_5;605;New credit;Car;20000.0;A_Pending
212961;Application_393156612;3;User_5;605;New credit;Car;20000.0;A_Pending
212962;Application_393156612;0;User_16;605;New credit;Car;20000.0;A_Pending
212963;Application_393156612;12;User_16;605;New credit;Car;20000.0;A_Pending
212964;Application_393156612;13;User_16;605;New credit;Car;20000.0;A_Pending
212965;Application_393156612;15;User_16;605;New credit;Car;20000.0;A_Pending
212966;Application_393156612;18;User_16;605;New credit;Car;20000.0;A_Pending
212967;Application_393156612;2;User_16;605;New credit;Car;20000.0;A_Pending
212968;Application_393156612;12;User_7;605;New credit;Car;20000.0;A_Pending
212969;Application_393156612;13;User_7;605;New credit;Car;20000.0;A_Pending
212970;Application_393156612;15;User_7;605;New credit;Car;20000.0;A_Pending
212971;Application_393156612;24;User_120;605;New credit;Car;20000.0;A_Pending
212972;Application_393156612;9;User_120;605;New credit;Car;20000.0;A_Pending
212973;Application_393156612;14;User_120;605;New credit;Car;20000.0;A_Pending
212974;Application_393156612;19;User_30;605;New credit;Car;20000.0;A_Pending
212975;Application_393156612;6;User_30;605;New credit;Car;20000.0;A_Pending
212976;Application_393156612;12;User_54;605;New credit;Car;20000.0;A_Pending
212977;Application_393156612;13;User_54;605;New credit;Car;20000.0;A_Pending
212978;Application_393156612;15;User_54;605;New credit;Car;20000.0;A_Pending
212979;Application_393156612;24;User_27;605;New credit;Car;20000.0;A_Pending
212980;Application_393156612;9;User_27;605;New credit;Car;20000.0;A_Pending
212981;Application_393156612;14;User_27;605;New credit;Car;20000.0;A_Pending
212982;Application_393156612;19;User_30;605;New credit;Car;20000.0;A_Pending
212983;Application_393156612;6;User_30;605;New credit;Car;20000.0;A_Pending
212984;Application_393156612;24;User_10;605;New credit;Car;20000.0;A_Pending
212985;Application_393156612;9;User_10;605;New credit;Car;20000.0;A_Pending
212986;Application_393156612;10;User_30;605;New credit;Car;20000.0;A_Pending
212987;Application_393156612;7;User_30;605;New credit;Car;20000.0;A_Pending
215763;Application_1710790959;4;User_1;2287;New credit;Home improvement;12000.0;A_Denied
215764;Application_1710790959;8;User_1;2287;New credit;Home improvement;12000.0;A_Denied
215765;Application_1710790959;3;User_1;2287;New credit;Home improvement;12000.0;A_Denied
215766;Application_1710790959;20;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215767;Application_1710790959;0;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215768;Application_1710790959;12;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215769;Application_1710790959;13;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215770;Application_1710790959;15;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215771;Application_1710790959;18;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215772;Application_1710790959;2;User_48;2287;New credit;Home improvement;12000.0;A_Denied
215773;Application_1710790959;12;User_61;2287;New credit;Home improvement;12000.0;A_Denied
215774;Application_1710790959;13;User_61;2287;New credit;Home improvement;12000.0;A_Denied
215775;Application_1710790959;15;User_61;2287;New credit;Home improvement;12000.0;A_Denied
215776;Application_1710790959;12;User_15;2287;New credit;Home improvement;12000.0;A_Denied
215777;Application_1710790959;13;User_15;2287;New credit;Home improvement;12000.0;A_Denied
215778;Application_1710790959;15;User_15;2287;New credit;Home improvement;12000.0;A_Denied
215779;Application_1710790959;24;User_109;2287;New credit;Home improvement;12000.0;A_Denied
215780;Application_1710790959;9;User_126;2287;New credit;Home improvement;12000.0;A_Denied
215781;Application_1710790959;14;User_126;2287;New credit;Home improvement;12000.0;A_Denied
215782;Application_1710790959;19;User_109;2287;New credit;Home improvement;12000.0;A_Denied
215783;Application_1710790959;6;User_109;2287;New credit;Home improvement;12000.0;A_Denied
215784;Application_1710790959;24;User_116;2287;New credit;Home improvement;12000.0;A_Denied
215785;Application_1710790959;9;User_116;2287;New credit;Home improvement;12000.0;A_Denied
215786;Application_1710790959;5;User_40;2287;New credit;Home improvement;12000.0;A_Denied
216350;Application_1133392995;4;User_1;2293;New credit;Car;25000.0;A_Cancelled
216351;Application_1133392995;8;User_1;2293;New credit;Car;25000.0;A_Cancelled
216352;Application_1133392995;21;User_33;2293;New credit;Car;25000.0;A_Cancelled
216353;Application_1133392995;20;User_33;2293;New credit;Car;25000.0;A_Cancelled
216354;Application_1133392995;3;User_33;2293;New credit;Car;25000.0;A_Cancelled
216355;Application_1133392995;0;User_51;2293;New credit;Car;25000.0;A_Cancelled
216356;Application_1133392995;12;User_51;2293;New credit;Car;25000.0;A_Cancelled
216357;Application_1133392995;13;User_51;2293;New credit;Car;25000.0;A_Cancelled
216358;Application_1133392995;15;User_51;2293;New credit;Car;25000.0;A_Cancelled
216359;Application_1133392995;18;User_51;2293;New credit;Car;25000.0;A_Cancelled
216360;Application_1133392995;2;User_51;2293;New credit;Car;25000.0;A_Cancelled
216361;Application_1133392995;24;User_75;2293;New credit;Car;25000.0;A_Cancelled
216362;Application_1133392995;9;User_117;2293;New credit;Car;25000.0;A_Cancelled
216363;Application_1133392995;14;User_117;2293;New credit;Car;25000.0;A_Cancelled
216364;Application_1133392995;19;User_41;2293;New credit;Car;25000.0;A_Cancelled
216365;Application_1133392995;6;User_75;2293;New credit;Car;25000.0;A_Cancelled
216366;Application_1133392995;24;User_75;2293;New credit;Car;25000.0;A_Cancelled
216367;Application_1133392995;9;User_113;2293;New credit;Car;25000.0;A_Cancelled
216368;Application_1133392995;19;User_75;2293;New credit;Car;25000.0;A_Cancelled
216369;Application_1133392995;6;User_75;2293;New credit;Car;25000.0;A_Cancelled
216370;Application_1133392995;24;User_75;2293;New credit;Car;25000.0;A_Cancelled
216371;Application_1133392995;9;User_120;2293;New credit;Car;25000.0;A_Cancelled
216372;Application_1133392995;19;User_75;2293;New credit;Car;25000.0;A_Cancelled
216373;Application_1133392995;6;User_75;2293;New credit;Car;25000.0;A_Cancelled
216374;Application_1133392995;12;User_41;2293;New credit;Car;25000.0;A_Cancelled
216375;Application_1133392995;13;User_41;2293;New credit;Car;25000.0;A_Cancelled
216376;Application_1133392995;16;User_41;2293;New credit;Car;25000.0;A_Cancelled
216377;Application_1133392995;12;User_41;2293;New credit;Car;25000.0;A_Cancelled
216378;Application_1133392995;13;User_41;2293;New credit;Car;25000.0;A_Cancelled
216379;Application_1133392995;16;User_41;2293;New credit;Car;25000.0;A_Cancelled
216380;Application_1133392995;24;User_75;2293;New credit;Car;25000.0;A_Cancelled
216381;Application_1133392995;9;User_120;2293;New credit;Car;25000.0;A_Cancelled
216382;Application_1133392995;24;User_75;2293;New credit;Car;25000.0;A_Cancelled
216383;Application_1133392995;19;User_75;2293;New credit;Car;25000.0;A_Cancelled
216384;Application_1133392995;6;User_75;2293;New credit;Car;25000.0;A_Cancelled
216385;Application_1133392995;1;User_41;2293;New credit;Car;25000.0;A_Cancelled
219060;Application_1143118993;4;User_1;2313;New credit;Boat;30000.0;A_Pending
219061;Application_1143118993;8;User_1;2313;New credit;Boat;30000.0;A_Pending
219062;Application_1143118993;21;User_23;2313;New credit;Boat;30000.0;A_Pending
219063;Application_1143118993;20;User_45;2313;New credit;Boat;30000.0;A_Pending
219064;Application_1143118993;3;User_23;2313;New credit;Boat;30000.0;A_Pending
219065;Application_1143118993;0;User_45;2313;New credit;Boat;30000.0;A_Pending
219066;Application_1143118993;12;User_45;2313;New credit;Boat;30000.0;A_Pending
219067;Application_1143118993;13;User_45;2313;New credit;Boat;30000.0;A_Pending
219068;Application_1143118993;12;User_45;2313;New credit;Boat;30000.0;A_Pending
219069;Application_1143118993;13;User_45;2313;New credit;Boat;30000.0;A_Pending
219070;Application_1143118993;15;User_45;2313;New credit;Boat;30000.0;A_Pending
219071;Application_1143118993;15;User_45;2313;New credit;Boat;30000.0;A_Pending
219072;Application_1143118993;18;User_45;2313;New credit;Boat;30000.0;A_Pending
219073;Application_1143118993;2;User_45;2313;New credit;Boat;30000.0;A_Pending
219074;Application_1143118993;24;User_99;2313;New credit;Boat;30000.0;A_Pending
219075;Application_1143118993;9;User_112;2313;New credit;Boat;30000.0;A_Pending
219076;Application_1143118993;14;User_112;2313;New credit;Boat;30000.0;A_Pending
219077;Application_1143118993;19;User_14;2313;New credit;Boat;30000.0;A_Pending
219078;Application_1143118993;6;User_99;2313;New credit;Boat;30000.0;A_Pending
219079;Application_1143118993;11;User_37;2313;New credit;Boat;30000.0;A_Pending
219080;Application_1143118993;11;User_37;2313;New credit;Boat;30000.0;A_Pending
219081;Application_1143118993;12;User_37;2313;New credit;Boat;30000.0;A_Pending
219082;Application_1143118993;13;User_37;2313;New credit;Boat;30000.0;A_Pending
219083;Application_1143118993;15;User_37;2313;New credit;Boat;30000.0;A_Pending
219084;Application_1143118993;24;User_87;2313;New credit;Boat;30000.0;A_Pending
219085;Application_1143118993;9;User_127;2313;New credit;Boat;30000.0;A_Pending
