i;Case ID;Activity;Resource;Variant index;(case) ApplicationType;(case) LoanGoal;(case) RequestedAmount;lbl
64970;Application_1740531110;4;User_1;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64971;Application_1740531110;8;User_1;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64972;Application_1740531110;3;User_1;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64973;Application_1740531110;20;User_41;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64974;Application_1740531110;0;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64975;Application_1740531110;12;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64976;Application_1740531110;13;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64977;Application_1740531110;15;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64978;Application_1740531110;18;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64979;Application_1740531110;2;User_18;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64980;Application_1740531110;24;User_117;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64981;Application_1740531110;9;User_117;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64982;Application_1740531110;14;User_117;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64983;Application_1740531110;19;User_90;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64984;Application_1740531110;6;User_90;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64985;Application_1740531110;12;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64986;Application_1740531110;13;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64987;Application_1740531110;15;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64988;Application_1740531110;11;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64989;Application_1740531110;12;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64990;Application_1740531110;13;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64991;Application_1740531110;16;User_3;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64992;Application_1740531110;11;User_14;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64993;Application_1740531110;11;User_14;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
64994;Application_1740531110;1;User_14;1460;New credit;Existing loan takeover;10000.0;A_Cancelled
65793;Application_2118302924;4;User_1;577;New credit;Car;19750.0;A_Denied
65794;Application_2118302924;8;User_1;577;New credit;Car;19750.0;A_Denied
65795;Application_2118302924;3;User_1;577;New credit;Car;19750.0;A_Denied
65796;Application_2118302924;20;User_3;577;New credit;Car;19750.0;A_Denied
65797;Application_2118302924;0;User_25;577;New credit;Car;19750.0;A_Denied
65798;Application_2118302924;12;User_25;577;New credit;Car;19750.0;A_Denied
65799;Application_2118302924;13;User_25;577;New credit;Car;19750.0;A_Denied
65800;Application_2118302924;12;User_25;577;New credit;Car;19750.0;A_Denied
65801;Application_2118302924;13;User_25;577;New credit;Car;19750.0;A_Denied
65802;Application_2118302924;12;User_25;577;New credit;Car;19750.0;A_Denied
65803;Application_2118302924;13;User_25;577;New credit;Car;19750.0;A_Denied
65804;Application_2118302924;12;User_25;577;New credit;Car;19750.0;A_Denied
65805;Application_2118302924;13;User_25;577;New credit;Car;19750.0;A_Denied
65806;Application_2118302924;15;User_25;577;New credit;Car;19750.0;A_Denied
65807;Application_2118302924;15;User_25;577;New credit;Car;19750.0;A_Denied
65808;Application_2118302924;15;User_25;577;New credit;Car;19750.0;A_Denied
65809;Application_2118302924;15;User_25;577;New credit;Car;19750.0;A_Denied
65810;Application_2118302924;18;User_25;577;New credit;Car;19750.0;A_Denied
65811;Application_2118302924;2;User_25;577;New credit;Car;19750.0;A_Denied
65812;Application_2118302924;24;User_113;577;New credit;Car;19750.0;A_Denied
65813;Application_2118302924;9;User_113;577;New credit;Car;19750.0;A_Denied
65814;Application_2118302924;14;User_113;577;New credit;Car;19750.0;A_Denied
65815;Application_2118302924;5;User_101;577;New credit;Car;19750.0;A_Denied
70375;Application_1664730949;4;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70376;Application_1664730949;20;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70377;Application_1664730949;3;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70378;Application_1664730949;0;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70379;Application_1664730949;12;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70380;Application_1664730949;13;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70381;Application_1664730949;15;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70382;Application_1664730949;18;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70383;Application_1664730949;2;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70384;Application_1664730949;12;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70385;Application_1664730949;13;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70386;Application_1664730949;15;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70387;Application_1664730949;11;User_35;1489;New credit;Remaining debt home;0.0;A_Cancelled
70388;Application_1664730949;24;User_113;1489;New credit;Remaining debt home;0.0;A_Cancelled
70389;Application_1664730949;9;User_113;1489;New credit;Remaining debt home;0.0;A_Cancelled
70390;Application_1664730949;14;User_113;1489;New credit;Remaining debt home;0.0;A_Cancelled
70391;Application_1664730949;19;User_86;1489;New credit;Remaining debt home;0.0;A_Cancelled
70392;Application_1664730949;6;User_109;1489;New credit;Remaining debt home;0.0;A_Cancelled
70393;Application_1664730949;1;User_86;1489;New credit;Remaining debt home;0.0;A_Cancelled
73102;Application_2139576211;4;User_1;1501;New credit;Home improvement;25000.0;A_Denied
73103;Application_2139576211;8;User_1;1501;New credit;Home improvement;25000.0;A_Denied
73104;Application_2139576211;3;User_1;1501;New credit;Home improvement;25000.0;A_Denied
73105;Application_2139576211;20;User_34;1501;New credit;Home improvement;25000.0;A_Denied
73106;Application_2139576211;0;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73107;Application_2139576211;12;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73108;Application_2139576211;13;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73109;Application_2139576211;15;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73110;Application_2139576211;18;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73111;Application_2139576211;2;User_22;1501;New credit;Home improvement;25000.0;A_Denied
73112;Application_2139576211;12;User_14;1501;New credit;Home improvement;25000.0;A_Denied
73113;Application_2139576211;13;User_14;1501;New credit;Home improvement;25000.0;A_Denied
73114;Application_2139576211;15;User_14;1501;New credit;Home improvement;25000.0;A_Denied
73115;Application_2139576211;12;User_10;1501;New credit;Home improvement;25000.0;A_Denied
73116;Application_2139576211;13;User_10;1501;New credit;Home improvement;25000.0;A_Denied
73117;Application_2139576211;15;User_10;1501;New credit;Home improvement;25000.0;A_Denied
73118;Application_2139576211;24;User_114;1501;New credit;Home improvement;25000.0;A_Denied
73119;Application_2139576211;9;User_114;1501;New credit;Home improvement;25000.0;A_Denied
73120;Application_2139576211;5;User_75;1501;New credit;Home improvement;25000.0;A_Denied
74040;Application_872779974;4;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74041;Application_872779974;20;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74042;Application_872779974;3;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74043;Application_872779974;0;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74044;Application_872779974;12;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74045;Application_872779974;13;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74046;Application_872779974;12;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74047;Application_872779974;13;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74048;Application_872779974;12;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74049;Application_872779974;13;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74050;Application_872779974;15;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74051;Application_872779974;18;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74052;Application_872779974;2;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74053;Application_872779974;11;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74054;Application_872779974;11;User_71;1507;New credit;Home improvement;10000.0;A_Pending
74055;Application_872779974;24;User_30;1507;New credit;Home improvement;10000.0;A_Pending
74056;Application_872779974;9;User_117;1507;New credit;Home improvement;10000.0;A_Pending
74057;Application_872779974;14;User_117;1507;New credit;Home improvement;10000.0;A_Pending
74058;Application_872779974;19;User_30;1507;New credit;Home improvement;10000.0;A_Pending
74059;Application_872779974;6;User_30;1507;New credit;Home improvement;10000.0;A_Pending
74060;Application_872779974;24;User_30;1507;New credit;Home improvement;10000.0;A_Pending
74061;Application_872779974;9;User_116;1507;New credit;Home improvement;10000.0;A_Pending
74062;Application_872779974;10;User_30;1507;New credit;Home improvement;10000.0;A_Pending
74063;Application_872779974;7;User_30;1507;New credit;Home improvement;10000.0;A_Pending
82640;Application_501172822;4;User_1;1546;New credit;Remaining debt home;24000.0;A_Pending
82641;Application_501172822;8;User_1;1546;New credit;Remaining debt home;24000.0;A_Pending
82642;Application_501172822;3;User_1;1546;New credit;Remaining debt home;24000.0;A_Pending
82643;Application_501172822;20;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82644;Application_501172822;0;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82645;Application_501172822;12;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82646;Application_501172822;13;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82647;Application_501172822;15;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82648;Application_501172822;18;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82649;Application_501172822;2;User_7;1546;New credit;Remaining debt home;24000.0;A_Pending
82650;Application_501172822;12;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82651;Application_501172822;13;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82652;Application_501172822;15;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82653;Application_501172822;11;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82654;Application_501172822;11;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82655;Application_501172822;12;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82656;Application_501172822;13;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82657;Application_501172822;15;User_3;1546;New credit;Remaining debt home;24000.0;A_Pending
82658;Application_501172822;24;User_29;1546;New credit;Remaining debt home;24000.0;A_Pending
82659;Application_501172822;9;User_118;1546;New credit;Remaining debt home;24000.0;A_Pending
82660;Application_501172822;14;User_118;1546;New credit;Remaining debt home;24000.0;A_Pending
82661;Application_501172822;10;User_29;1546;New credit;Remaining debt home;24000.0;A_Pending
82662;Application_501172822;7;User_29;1546;New credit;Remaining debt home;24000.0;A_Pending
86426;Application_2130195515;4;User_35;1073;New credit;Unknown;0.0;A_Pending
86427;Application_2130195515;20;User_35;1073;New credit;Unknown;0.0;A_Pending
86428;Application_2130195515;3;User_35;1073;New credit;Unknown;0.0;A_Pending
86429;Application_2130195515;0;User_35;1073;New credit;Unknown;0.0;A_Pending
86430;Application_2130195515;12;User_35;1073;New credit;Unknown;0.0;A_Pending
86431;Application_2130195515;13;User_35;1073;New credit;Unknown;0.0;A_Pending
86432;Application_2130195515;15;User_35;1073;New credit;Unknown;0.0;A_Pending
86433;Application_2130195515;18;User_35;1073;New credit;Unknown;0.0;A_Pending
86434;Application_2130195515;2;User_35;1073;New credit;Unknown;0.0;A_Pending
86435;Application_2130195515;12;User_3;1073;New credit;Unknown;0.0;A_Pending
86436;Application_2130195515;13;User_3;1073;New credit;Unknown;0.0;A_Pending
86437;Application_2130195515;15;User_3;1073;New credit;Unknown;0.0;A_Pending
86438;Application_2130195515;11;User_3;1073;New credit;Unknown;0.0;A_Pending
86439;Application_2130195515;12;User_52;1073;New credit;Unknown;0.0;A_Pending
86440;Application_2130195515;13;User_52;1073;New credit;Unknown;0.0;A_Pending
86441;Application_2130195515;15;User_52;1073;New credit;Unknown;0.0;A_Pending
86442;Application_2130195515;24;User_119;1073;New credit;Unknown;0.0;A_Pending
86443;Application_2130195515;9;User_119;1073;New credit;Unknown;0.0;A_Pending
86444;Application_2130195515;14;User_119;1073;New credit;Unknown;0.0;A_Pending
86445;Application_2130195515;19;User_100;1073;New credit;Unknown;0.0;A_Pending
86446;Application_2130195515;6;User_100;1073;New credit;Unknown;0.0;A_Pending
86447;Application_2130195515;10;User_118;1073;New credit;Unknown;0.0;A_Pending
86448;Application_2130195515;7;User_118;1073;New credit;Unknown;0.0;A_Pending
87988;Application_935545252;4;User_35;1569;New credit;Unknown;0.0;A_Denied
87989;Application_935545252;20;User_35;1569;New credit;Unknown;0.0;A_Denied
87990;Application_935545252;3;User_35;1569;New credit;Unknown;0.0;A_Denied
87991;Application_935545252;0;User_35;1569;New credit;Unknown;0.0;A_Denied
87992;Application_935545252;12;User_35;1569;New credit;Unknown;0.0;A_Denied
87993;Application_935545252;13;User_35;1569;New credit;Unknown;0.0;A_Denied
87994;Application_935545252;16;User_35;1569;New credit;Unknown;0.0;A_Denied
87995;Application_935545252;18;User_35;1569;New credit;Unknown;0.0;A_Denied
87996;Application_935545252;2;User_35;1569;New credit;Unknown;0.0;A_Denied
87997;Application_935545252;11;User_35;1569;New credit;Unknown;0.0;A_Denied
87998;Application_935545252;12;User_35;1569;New credit;Unknown;0.0;A_Denied
87999;Application_935545252;13;User_35;1569;New credit;Unknown;0.0;A_Denied
88000;Application_935545252;15;User_35;1569;New credit;Unknown;0.0;A_Denied
88001;Application_935545252;12;User_35;1569;New credit;Unknown;0.0;A_Denied
88002;Application_935545252;13;User_35;1569;New credit;Unknown;0.0;A_Denied
88003;Application_935545252;16;User_35;1569;New credit;Unknown;0.0;A_Denied
88004;Application_935545252;24;User_87;1569;New credit;Unknown;0.0;A_Denied
88005;Application_935545252;9;User_112;1569;New credit;Unknown;0.0;A_Denied
88006;Application_935545252;14;User_112;1569;New credit;Unknown;0.0;A_Denied
88007;Application_935545252;5;User_87;1569;New credit;Unknown;0.0;A_Denied
88378;Application_1936928312;4;User_1;1571;New credit;Home improvement;45000.0;A_Cancelled
88379;Application_1936928312;8;User_1;1571;New credit;Home improvement;45000.0;A_Cancelled
88380;Application_1936928312;3;User_1;1571;New credit;Home improvement;45000.0;A_Cancelled
88381;Application_1936928312;20;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88382;Application_1936928312;0;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88383;Application_1936928312;12;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88384;Application_1936928312;13;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88385;Application_1936928312;15;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88386;Application_1936928312;18;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88387;Application_1936928312;2;User_39;1571;New credit;Home improvement;45000.0;A_Cancelled
88388;Application_1936928312;12;User_35;1571;New credit;Home improvement;45000.0;A_Cancelled
88389;Application_1936928312;13;User_35;1571;New credit;Home improvement;45000.0;A_Cancelled
88390;Application_1936928312;11;User_35;1571;New credit;Home improvement;45000.0;A_Cancelled
88391;Application_1936928312;15;User_35;1571;New credit;Home improvement;45000.0;A_Cancelled
88392;Application_1936928312;11;User_32;1571;New credit;Home improvement;45000.0;A_Cancelled
88393;Application_1936928312;12;User_32;1571;New credit;Home improvement;45000.0;A_Cancelled
88394;Application_1936928312;13;User_32;1571;New credit;Home improvement;45000.0;A_Cancelled
88395;Application_1936928312;15;User_32;1571;New credit;Home improvement;45000.0;A_Cancelled
88396;Application_1936928312;24;User_68;1571;New credit;Home improvement;45000.0;A_Cancelled
88397;Application_1936928312;9;User_116;1571;New credit;Home improvement;45000.0;A_Cancelled
88398;Application_1936928312;14;User_116;1571;New credit;Home improvement;45000.0;A_Cancelled
88399;Application_1936928312;19;User_68;1571;New credit;Home improvement;45000.0;A_Cancelled
88400;Application_1936928312;6;User_68;1571;New credit;Home improvement;45000.0;A_Cancelled
88401;Application_1936928312;1;User_32;1571;New credit;Home improvement;45000.0;A_Cancelled
91418;Application_74265765;4;User_1;792;New credit;Home improvement;30000.0;A_Cancelled
91419;Application_74265765;8;User_1;792;New credit;Home improvement;30000.0;A_Cancelled
91420;Application_74265765;3;User_1;792;New credit;Home improvement;30000.0;A_Cancelled
91421;Application_74265765;20;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91422;Application_74265765;0;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91423;Application_74265765;12;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91424;Application_74265765;13;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91425;Application_74265765;12;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91426;Application_74265765;13;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91427;Application_74265765;15;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91428;Application_74265765;15;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91429;Application_74265765;18;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91430;Application_74265765;2;User_61;792;New credit;Home improvement;30000.0;A_Cancelled
91431;Application_74265765;12;User_31;792;New credit;Home improvement;30000.0;A_Cancelled
91432;Application_74265765;13;User_31;792;New credit;Home improvement;30000.0;A_Cancelled
91433;Application_74265765;15;User_31;792;New credit;Home improvement;30000.0;A_Cancelled
91434;Application_74265765;24;User_29;792;New credit;Home improvement;30000.0;A_Cancelled
91435;Application_74265765;9;User_118;792;New credit;Home improvement;30000.0;A_Cancelled
91436;Application_74265765;14;User_118;792;New credit;Home improvement;30000.0;A_Cancelled
91437;Application_74265765;19;User_29;792;New credit;Home improvement;30000.0;A_Cancelled
91438;Application_74265765;6;User_29;792;New credit;Home improvement;30000.0;A_Cancelled
91439;Application_74265765;1;User_74;792;New credit;Home improvement;30000.0;A_Cancelled
92890;Application_864497913;4;User_1;1598;New credit;Existing loan takeover;10000.0;A_Denied
92891;Application_864497913;8;User_1;1598;New credit;Existing loan takeover;10000.0;A_Denied
92892;Application_864497913;3;User_1;1598;New credit;Existing loan takeover;10000.0;A_Denied
92893;Application_864497913;20;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92894;Application_864497913;0;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92895;Application_864497913;12;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92896;Application_864497913;13;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92897;Application_864497913;12;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92898;Application_864497913;13;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92899;Application_864497913;11;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92900;Application_864497913;15;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92901;Application_864497913;18;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92902;Application_864497913;2;User_24;1598;New credit;Existing loan takeover;10000.0;A_Denied
92903;Application_864497913;12;User_14;1598;New credit;Existing loan takeover;10000.0;A_Denied
92904;Application_864497913;13;User_14;1598;New credit;Existing loan takeover;10000.0;A_Denied
92905;Application_864497913;15;User_14;1598;New credit;Existing loan takeover;10000.0;A_Denied
92906;Application_864497913;12;User_19;1598;New credit;Existing loan takeover;10000.0;A_Denied
92907;Application_864497913;13;User_19;1598;New credit;Existing loan takeover;10000.0;A_Denied
92908;Application_864497913;16;User_19;1598;New credit;Existing loan takeover;10000.0;A_Denied
92909;Application_864497913;24;User_87;1598;New credit;Existing loan takeover;10000.0;A_Denied
92910;Application_864497913;9;User_118;1598;New credit;Existing loan takeover;10000.0;A_Denied
92911;Application_864497913;14;User_118;1598;New credit;Existing loan takeover;10000.0;A_Denied
92912;Application_864497913;5;User_87;1598;New credit;Existing loan takeover;10000.0;A_Denied
93094;Application_1256078078;4;User_1;313;New credit;Existing loan takeover;15000.0;A_Denied
93095;Application_1256078078;8;User_1;313;New credit;Existing loan takeover;15000.0;A_Denied
93096;Application_1256078078;21;User_61;313;New credit;Existing loan takeover;15000.0;A_Denied
93097;Application_1256078078;20;User_61;313;New credit;Existing loan takeover;15000.0;A_Denied
93098;Application_1256078078;3;User_61;313;New credit;Existing loan takeover;15000.0;A_Denied
93099;Application_1256078078;0;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93100;Application_1256078078;12;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93101;Application_1256078078;13;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93102;Application_1256078078;12;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93103;Application_1256078078;13;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93104;Application_1256078078;15;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93105;Application_1256078078;15;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93106;Application_1256078078;18;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93107;Application_1256078078;2;User_15;313;New credit;Existing loan takeover;15000.0;A_Denied
93108;Application_1256078078;12;User_13;313;New credit;Existing loan takeover;15000.0;A_Denied
93109;Application_1256078078;13;User_13;313;New credit;Existing loan takeover;15000.0;A_Denied
93110;Application_1256078078;15;User_13;313;New credit;Existing loan takeover;15000.0;A_Denied
93111;Application_1256078078;24;User_95;313;New credit;Existing loan takeover;15000.0;A_Denied
93112;Application_1256078078;9;User_119;313;New credit;Existing loan takeover;15000.0;A_Denied
93113;Application_1256078078;14;User_119;313;New credit;Existing loan takeover;15000.0;A_Denied
93114;Application_1256078078;5;User_95;313;New credit;Existing loan takeover;15000.0;A_Denied
94909;Application_1331629354;4;User_1;1607;New credit;Car;5000.0;A_Denied
94910;Application_1331629354;8;User_1;1607;New credit;Car;5000.0;A_Denied
94911;Application_1331629354;3;User_1;1607;New credit;Car;5000.0;A_Denied
94912;Application_1331629354;20;User_32;1607;New credit;Car;5000.0;A_Denied
94913;Application_1331629354;0;User_37;1607;New credit;Car;5000.0;A_Denied
94914;Application_1331629354;12;User_37;1607;New credit;Car;5000.0;A_Denied
94915;Application_1331629354;13;User_37;1607;New credit;Car;5000.0;A_Denied
94916;Application_1331629354;12;User_37;1607;New credit;Car;5000.0;A_Denied
94917;Application_1331629354;13;User_37;1607;New credit;Car;5000.0;A_Denied
94918;Application_1331629354;15;User_37;1607;New credit;Car;5000.0;A_Denied
94919;Application_1331629354;18;User_37;1607;New credit;Car;5000.0;A_Denied
94920;Application_1331629354;2;User_37;1607;New credit;Car;5000.0;A_Denied
94921;Application_1331629354;11;User_37;1607;New credit;Car;5000.0;A_Denied
94922;Application_1331629354;12;User_3;1607;New credit;Car;5000.0;A_Denied
94923;Application_1331629354;13;User_3;1607;New credit;Car;5000.0;A_Denied
94924;Application_1331629354;15;User_3;1607;New credit;Car;5000.0;A_Denied
94925;Application_1331629354;12;User_14;1607;New credit;Car;5000.0;A_Denied
94926;Application_1331629354;13;User_14;1607;New credit;Car;5000.0;A_Denied
94927;Application_1331629354;15;User_14;1607;New credit;Car;5000.0;A_Denied
94928;Application_1331629354;24;User_87;1607;New credit;Car;5000.0;A_Denied
94929;Application_1331629354;9;User_119;1607;New credit;Car;5000.0;A_Denied
94930;Application_1331629354;14;User_119;1607;New credit;Car;5000.0;A_Denied
94931;Application_1331629354;17;User_144;1607;New credit;Car;5000.0;A_Denied
94932;Application_1331629354;5;User_144;1607;New credit;Car;5000.0;A_Denied
105631;Application_940043354;4;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105632;Application_940043354;20;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105633;Application_940043354;3;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105634;Application_940043354;0;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105635;Application_940043354;12;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105636;Application_940043354;13;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105637;Application_940043354;12;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105638;Application_940043354;13;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105639;Application_940043354;12;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105640;Application_940043354;13;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105641;Application_940043354;15;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105642;Application_940043354;18;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105643;Application_940043354;2;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105644;Application_940043354;15;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105645;Application_940043354;11;User_31;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105646;Application_940043354;24;User_116;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105647;Application_940043354;9;User_116;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105648;Application_940043354;14;User_116;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105649;Application_940043354;19;User_75;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105650;Application_940043354;6;User_75;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105651;Application_940043354;12;User_74;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105652;Application_940043354;13;User_74;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105653;Application_940043354;15;User_74;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105654;Application_940043354;12;User_34;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105655;Application_940043354;13;User_34;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105656;Application_940043354;16;User_34;1649;New credit;Other, see explanation;15000.0;A_Cancelled
105657;Application_940043354;1;User_32;1649;New credit;Other, see explanation;15000.0;A_Cancelled
107763;Application_664546001;4;User_43;1656;New credit;Unknown;15000.0;A_Denied
107764;Application_664546001;20;User_43;1656;New credit;Unknown;15000.0;A_Denied
107765;Application_664546001;3;User_43;1656;New credit;Unknown;15000.0;A_Denied
107766;Application_664546001;0;User_43;1656;New credit;Unknown;15000.0;A_Denied
107767;Application_664546001;12;User_43;1656;New credit;Unknown;15000.0;A_Denied
107768;Application_664546001;13;User_43;1656;New credit;Unknown;15000.0;A_Denied
107769;Application_664546001;12;User_43;1656;New credit;Unknown;15000.0;A_Denied
107770;Application_664546001;13;User_43;1656;New credit;Unknown;15000.0;A_Denied
107771;Application_664546001;15;User_43;1656;New credit;Unknown;15000.0;A_Denied
107772;Application_664546001;15;User_43;1656;New credit;Unknown;15000.0;A_Denied
107773;Application_664546001;18;User_43;1656;New credit;Unknown;15000.0;A_Denied
107774;Application_664546001;2;User_43;1656;New credit;Unknown;15000.0;A_Denied
107775;Application_664546001;11;User_43;1656;New credit;Unknown;15000.0;A_Denied
107776;Application_664546001;11;User_43;1656;New credit;Unknown;15000.0;A_Denied
107777;Application_664546001;12;User_43;1656;New credit;Unknown;15000.0;A_Denied
107778;Application_664546001;13;User_43;1656;New credit;Unknown;15000.0;A_Denied
107779;Application_664546001;12;User_43;1656;New credit;Unknown;15000.0;A_Denied
107780;Application_664546001;13;User_43;1656;New credit;Unknown;15000.0;A_Denied
107781;Application_664546001;15;User_43;1656;New credit;Unknown;15000.0;A_Denied
107782;Application_664546001;15;User_43;1656;New credit;Unknown;15000.0;A_Denied
107783;Application_664546001;24;User_117;1656;New credit;Unknown;15000.0;A_Denied
